ID,描述
300048,Kombinasi Tindakan
300049,Belum dinamakan
300050,Sumber daya ini sementara tidak tersedia untuk diedit
300051,"Melebihi jumlah maksimum Shortcut bar, dan 8 barang pertama telah ditambahkan ke Shortcut bar saat ini"
300052,Sumber daya belum diunduh
300053,Berhasil ditambahkan
300054,Sumber daya dalam paket plug-in tidak dapat dihapus
300055,instruksi
300056,"Selamat datang di ransel sumber daya baru! Versi baru perpustakaan plug-in Zhongyuan, pusat sumber daya, dan ransel diintegrasikan ke dalam ransel sumber daya, yang dapat lebih nyaman untuk menemukan, menggunakan, mengedit, dan mengelola sumber daya.1. tab di sebelah kiri dapat diseret ke atas dan ke bawah #cfa7a0f untuk beralih antara pagination #n, antarmuka berada di halaman kedua, dan model berada di halaman ketiga. 2. Pusat di atas dapat beralih item, tambang, dan bengkel sumber daya tiga perpustakaan. 3.mobile berakhir #cfa7a0f Setelah memilih sumber daya, klik #n untuk masuk mengedit, dan tekan lama sumber daya untuk mengelola dengan cepat. 4. Sisi PC #cfa7a0f Setelah memilih sumber daya, klik ikon pena #n atau #cfa7a0f klik kanan #n untuk masuk mengedit ketika tidak mengambil sumber daya. 5. Sisi PC menempatkan mouse pada sumber daya dan menekan tombol yang sesuai dengan bilah pintasan untuk menempatkannya dengan cepat, geser + klik untuk mengambil beberapa dengan cepat. 6. Bilah warna di bawah kartu sumber daya, hijau berarti resmi dapat diedit, ungu berarti dimodifikasi, abu-abu berarti tidak dapat diedit, oranye berarti sumber daya yang diunduh khusus, dan biru berarti sumber daya yang diunduh. Jika Anda memiliki saran, silakan gunakan fungsi umpan balik dalam pengaturan peta untuk mengirimkan umpan balik ~"
300057,Impor sumber daya berikut ke dalam peta:
300058,Import paket plugin berikut ke dalam peta:
300059,Plugin akan berhasil dihapus atau dipulihkan setelah Anda masuk kembali ke peta.
300060,Sumber daya plugin akan berhasil diimpor setelah Anda memasukkan kembali peta.
300061,Silakan pilih Alat yang ingin Anda tambahkan
300062,Unggah peta
300063,Batalkan persetujuan
300101,Tidak dapat mengedit target yang dipilih saat ini!
300102,Target tidak mendukung penskalaan dan tidak dapat beroperasi!
300103,Operasi
300104,Edit
300105,Pilihan Bingkai
300106,Pilih
300107,Alihkan Fungsi
300108,bentuk kuas
300109,pengaturan kuas
300110,beralih mengisi
300111,pengaturan jarak pandang
300112,mengisi
300113,menghapus
300114,mengganti
300115,halus
300116,tiga-dimensi
300117,silinder
300118,bola
300119,segi empat datar
300120,bulat datar
300121,Dua Titik sambungan Garisan
300122,dua titik digabung ke satu datar
300123,memperluas
300124,Pilih Sumber Daya
300125,Daftar objek
300126,Objek tidak ditampilkan
300127,tampilan objek
300128,menata ulang
300129,halus
300130,konstituen
300131,Akan dikonversi ke mode pengeditan lanjutan
300132,Akan dikonversi ke mode edit dasar
300133,Mode Edit Dasar
300134,Mode pengeditan lanjutan
300135,Mode pengeditan dasar adalah alat pengeditan asli
300136,Mode pengeditan lanjutan adalah mode pengeditan yang lebih kuat
300137,Mode edit Konversi mode online dan peta orang lain tidak dapat digunakan
300138,Peta online dan lainnya tidak tersedia
300139,batalkan pilihan
300140,kanvas
300141,Jumlah kode
300142,123
300143,kau
300144,Hai apa kabar ~
300151,nilai
300152,Logika permainan
300153,matematika
300154,grup
300155,timer
300156,antarmuka
300157,Informasi grafis
300158,mengatur
300159,Tambahkan komentar
300160,Kosong
300161,Tempel
300162,Salin dan Tempel
300163,Salin
300164,tambahkan catatan
300165,Hapus cacatan
300166,Hapus
300167,Pemicu
300168,Tambahkan template
300169,Tambah Kode
300170,Input digital
300171,Masukan karakter
300172,toko
300173,Tipe blok
300174,Jenis proyektil
300175,Ekspresi Animasi
300176,Tipe Efek
300177,Efek Suara
300178,Kode buatan sendiri
300179,nilai numerik
300180,String
300181,deskripsi kode
300182,Definisi lompat
300183,"Kode ini memiliki hubungan referensi dengan kode berikut, harap hapus dengan hati-hati:"
300184,kode referensi blok
300185,Konfirmasi mengosongkan kanvas?
300186,Instruksi pembukaan
300187,Petunjuk Penutupan
300188,Nama kode buatan sendiri tidak dapat diulang
300189,Nama kode buatan sendiri tidak boleh kosong
300190,Nama parameter tidak bisa kosong
300191,Nama parameter tidak dapat diulang
300192,kode pemrograman
300193,Silakan pilih kode untuk melihat informasi operasi
300194,pemfilteran kode
300195,"Ketika suatu peristiwa terjadi, jika semua kondisi terpenuhi, tindakan dilakukan secara berurutan."
300196,pesan
300197,siaran
300198,hallo
300199,Cacat
300201,% D (% d /% d)
300202,Tumpukan:
300203,Penciptaan Lanjutan
300204,Mode Lanjutan
300205,kembali
300206,build
300207,Mode hapus
300208,Klik untuk langsung menghapus
300209,perbesar
300210,Buat area
300211,Buat lokasi
300212,Buat makhluk
300213,Buat dashboard
300214,Tekan dan tahan untuk menggesek untuk membuat area
300215,Klik di lapangan untuk membuat lokasi
300216,Klik di tanah untuk membuat makhluk
300217,pemicu global
300218,Toko Pengembang
300219,Reset bentuk
300220,2D
300221,garis lurus
300222,permukaan
300223,padat
300224,Mode sumbu X
300225,Mode sumbu Z
300226,Mode sumbu Y
300227,titik
300228,line
300229,mukamuka
300230,tangga
300231,Tekan lama operasi terus menerus
300232,Tekan lama untuk mengeluarkan garis lurus
300233,Ketuk layar lagi untuk beralih secara vertikal
300234,Keyboard R switchable vertikal
300235,Tekan lama permukaan bujur sangkar dan seret.
300236,Tekan lama untuk membuat kubus
300237,Tekan lama dan seret bentuk kuas untuk menyesuaikan ukuran.
300238,
300239,Tekan lama untuk membuat bola
300240,Tekan lama untuk membuat silinder
300241,Tekan lama untuk membuat silinder
300242,tongkat ajaib
300243,Batalkan daerah pemilihan
300244,Tumpukan:
300245,Mulai bermain
300246,Mode Reset
300247,Reset bentuk
300248,warna
300249,geometri
300250,Jumlah lapisan:
300251,pemicu
300252,Tidak ada hasil pencarian
300253,Silakan pilih antarmuka yang akan disetel terlebih dahulu
300254,NPC
300255,"Hapus gagal, pertahankan setidaknya satu grup pemicu yang terlihat"
300256,Tidak ditemukan dalam acara
300257,Parameter yang hilang perlu diisi
300258,"Tidak ada hasil pencarian, silakan coba lagi dengan mengubah kata kunci"
300259,Silakan tambahkan kode acara sebelum memilih
300260,Tugas
300261,penyimpanan data
300262,"#cF63D3D ""!"" parameter merah #n hilang perlu diisi"
300263,"#cFF9900 ""!"" Parameter oranye #n tidak ditemukan dalam acara"
300264,nilai kembali
300265,pemicu lokal
300266,komen
300267,anotasi global
300268,Silahkan masukkan komentar...
300269,Deskripsi Kode
300270,Sumber daya tidak ditemukan
300271,Pemicu: @ 1%
300272,Jumlah pemicu
300273,"Hapus gagal, simpan setidaknya satu grup pemicu"
300274,Belum ada petunjuk
300275,Belum ada tutorial
300276,Buat grup kosong baru
300277,Klik untuk memuat ulang
300278,Template saya
300279,Template yang Direkomendasikan
300280,Dimodifikasi
300281,Nama template
300282,memperkenalkan
300283,Struktur pemicu
300284,Tempatkan ke dalam skenario untuk menciptakan hal yang nyata.
300300,Klik atau tekan lama dan seret untuk membangun
300301,Klik atau tekan lama drag untuk menghapus
300302,Batalkan sukses
300303,Pemulihan berhasil
300304,Klik untuk mendapatkan target adegan
300305,Mode kuas
300306,Pilih objek pemandangan untuk diedit
300307,Klik untuk memilih beberapa target dari jenis yang sama
300308,Seret dan lepas untuk membuat adegan
300309,Klik Buat di dalam adegan
300310,Sembunyikan area / lokasi / titik biologis dalam sebuah adegan.
300311,Tunjukan area/lokasi/titik biologis dalam sebuah adegan.
300312,mode setel ulang
300313,"Kontrol karakter Anda untuk menjalankan game sebagai orang pertama!
Logika pemicu dan skrip akan dieksekusi!
Klik berhenti di sudut kiri bawah untuk kembali dan melanjutkan mengedit peta!"
300314,Tekan lama kotak untuk memilih area
300315,Atribut makhluk
300316,Deskripsi mode demo
300317,Tekan lama dan menyeret lengkungan
300318,Tekan lama untuk menyeret garis lurus
300319,Tekan lama untuk menyeret permukaan rata yang sama
300320,Tekan lama untuk menyeret permukaan rata yang terhubung
300321,Tekan lama untuk menyeret bentuk
300322,Ketuk layar untuk beralih tarik vertikal
300323,Tombol R untuk beralih tarik vertikal
300324,"Seret bentuk untuk menyesuaikan ukuran, klik bentuk untuk mengonfirmasi"
300325,Mode Isi
300326,Mode Ganti
300327,Tekan lama dan seret kotak untuk memilih pilihan
300328,Pilih blok yang ingin Anda ganti dan klik Ganti Bentuk
300329,"Klik pada bentuk untuk menyalin, permukaan seret dapat ditumpuk"
300330,"Seret sumbu untuk bergerak, klik bentuk untuk mengonfirmasi"
300331,"Klik untuk memilih model meja kerja, Anda dapat menempatkan tanah untuk mengedit model miniatur"
300332,"Klik untuk memilih model penyangga meja kerja, Anda dapat menempatkan tanah untuk mengedit model penyangga"
300333,"Klik untuk memilih blok model biologis, Anda dapat menempatkan tanah untuk membuat model biologis"
300334,"Klik untuk memilih pembuat model khusus, Anda dapat menempatkan tanah untuk membuat model khusus"
300335,"Klik untuk memilih Kombinasi Miniatur, gunakan Blok Kombinasi, dan Miniatur"
300336,mode non-reset
300337,setel ulang peta
300338,Tidak mengatur ulang peta
300339,objek fungsional
300340,Semua objek
300341,Disaring
300342,Konversi ke objek
300343,Saat ini tidak ada titik objek + tambahkan objek
300344,global
300345,lokal
300346,antarmuka
300347,Jawaban blok bangunan
300348,objek pemrograman
300349,Tersembunyi
300350,Penulis aslinya tersembunyi
300351,Tidak ada izin untuk beralih
300352,Hasilkan jawaban
300353,petunjuk
300354,Lihat tutorialnya
300355,Klik untuk mencoba lagi
300356,Klik untuk memutar ulang
300357,Pemuatan gagal
300358,Silakan pilih objek dan letakkan.
300359,Jenis Audio
300360,@Null@
300361,Dev
300362,menjatuhkan benda
300363,Mode Pengembangan
300364,"Setelah konversi peta, buka dalam mode pengembangan. Konversi akan menimpa peta asli, jadi buat cadangan terlebih dahulu"
300365,Pilih peta awal
300366,Semua Template
300367,Template medan
300368,Mainkan template
300369,Konversi berhasil
300370,mengkonversi
300371,Medan acak
300372,Medan yang dihasilkan secara acak
300373,Kanvas
300374,Medan datar putih bersih
300375,perairan
300376,Wang Yangda
300377,rumput datar
300378,Medan padang rumput datar
300379,pulau terapung
300380,Hanya tempat terbuka kecil
300381,Hutan pulau langit
300382,Petualangan Medan Pulau Langit
300383,"Konversi gagal, harap buat cadangan peta terlebih dahulu"
300384,Pulau
300385,Peta pulau
300386,hutan
300387,peta hutan
300388,permainan pesta
300389,Peta Pesta
300390,Jaga kebun sayur
300391,Peta Taman Sayur
300392,Taman Shenshu
300393,peta parkour
300394,Lihat kutipan
300395,Silakan periksa halaman kiri
300396,Terpilih kategori @ 1
300397,Pilih setidaknya satu halaman
300398,Alam
300399,Mode Pengembang (Ori.)
300400,"Menempatkan makhluk dalam bentuk ini tidak didukung untuk saat ini, silakan ganti [kotak tarik]"
300401,"Bentuk ini tidak didukung untuk menempatkan objek yang jatuh untuk saat ini, harap ganti [kotak tarik]"
300402,Mode Pengembang (Ori.) >
300403,Isi kuas
300404,Hapus kuas
300405,Ganti sikat
300406,Kuas pemilihan kotak
300407,tarik bingkai
300408,melengkung
300409,garis lurus
300410,Bentuk: bola
300411,Bentuk: Bola berongga
300412,Bentuk: Kubus
300413,Bentuk: Kubus Berongga
300414,Bentuk: Silinder
300415,Bentuk: Silinder Berongga
300416,Bentuk: Tangga sumbu X
300417,Bentuk: Tangga sumbu Y
300418,Bentuk: Tangga sumbu Z
300419,Permukaan peregangan: warna
300420,Permukaan Tarik: Geometri
300421,"Bentuk ini tidak didukung untuk menempatkan kombinasi miniatur untuk saat ini, harap letakkan di satu titik."
300422,Kirim siaran
300423,parameter
300424,Nama pesan tidak dapat diulang
300425,Nama pesan tidak bisa kosong
300426,Apakah akan memasuki ruangan dengan ID @ 1
300427,"Kamarnya penuh, gabung gagal"
300428,"Tidak dapat mentransfer, Anda sudah berada di peta"
300429,Permintaan server gagal. Silakan coba lagi nanti
300430,Kecepatan tangan terlalu cepat! Silakan coba lagi dalam 1 detik
300431,"Tidak dapat mentransfer, Anda sudah berada di dalam kamar"
300432,Peta itu tidak ditemukan
300433,atau
300434,dengan
300435,dan
300436,Piksel
300437,memilih
300438,Nomor yang dipilih
300439,Simpan template baru
300440,Terapkan ke Instance
300441,Kembalikan ke template
300442,Sunting template
300443,Terapkan ke template
300444,entitas
300445,
300446,
300447,
300448,
300449,
300450,
300451,
300452,alas bedak
300453,dekorasi
300454,cara bermain
300455,
300456,
300457,
300458,
300459,
300460,
300461,
300462,
300463,
300464,
300465,
300466,
300467,
300468,
300469,
300470,
300471,
300472,
300473,
300474,
300475,
300476,
300477,
300478,
300479,
300480,
300481,
300482,
300483,
300484,
300485,
300486,
300487,
300488,
300489,
300490,
300491,
300492,
300493,
300494,
300495,
300500,Atlet
300501,Pratinjau Gerak
300502,Hentikan pratinjau
300503,pusat gravitasi
300504,sunting
300505,Sunting pusat gravitasi
300506,Nama penggerak
300507,Jenis olahraga
300508,garis lurus
300509,keliling
300510,ayunan
300511,Kecepatan sumbu X
300512,Kecepatan sumbu Y
300513,Kecepatan sumbu Z
300514,Sudut sumbu X
300515,Sudut sumbu Y
300516,Sudut sumbu Z
300517,waktu berlari
300518,jarak lari
300519,penantian awal
300520,lingkaran
300521,Kembali dengan cara yang sama
300522,Tunggu setelah tiba.
300523,Tunggu setelah perjalanan pulang
300524,Siaran yang diterima dimulai
300525,Siaran yang diterima berakhir
300526,Mulai berolahraga
300527,Mulai sekarang
300528,Menerima siaran mulai
300529,Mulai dari gerakan terakhir
300530,Gerakan terakhir berakhir
300531,trampolin
300532,bantalan udara
300533,Elastisitas
300534,Set atlet
300535,rebound
300536,kecepatan
300537,titik tengah
300538,Apakah Anda yakin ingin menghapus penggerak?
300539,Komponen ini tidak dapat dihapus
300540,"Komponen sudah ada, tambahkan berulang kali"
300541,"Kesalahan data penghitungan, kuantitas 0"
300542,Komponen sudah penuh dan tidak bisa terus ditambahkan.
300543,Pengaturan cepat
300544,Model keseluruhan
300545,depan sumbu X
300546,sumbu X berlawanan
300547,depan sumbu Y
300548,berlawanan dengan sumbu Y
300549,Sumbu Z depan
300550,sumbu Z berlawanan
300551,Kembalikan ke default
300552,Ruang Relatif
300553,Sebagian
300554,Dunia
300555,Kembali
300556,Jangan Kembali
300557,Kembali ke Titik Awal
300558,Waktu Kembali ke Titik Awal
300559,Hubungkan Awal dengan Akhir
300560,salin
300561,menghapus
300562,mengikat
300563,membuka ikatan
300564,kombinasi
300565,tidak naik
300566,sunting
300567,Sesuaikan ke bagian bawah node
300568,Sesuaikan di atas simpul
300569,Menjadi sub-node-nya
300570,Silakan pilih objek untuk mengikat
300571,Tidak bisa mengikat diri sendiri
300572,Node induk telah menambahkan komponen. Apakah Anda perlu menjaga node induk?
300573,Disimpan sebagai template baru
300574,Template berhasil disimpan
300575,template kosong
300576,template baru
300577,Tidak dapat melewati template entitas itu sendiri
300578,entitas komposit
300601,fisika
300602,tipe fisik
300603,objek bergerak
300604,objek statis
300605,wilayah
300606,Tidak Ada Efek Fisik
300607,Kotak tabrakan
300608,Ikuti model
300609,kubus
300610,bola
300611,kapsul body
300612,permukaan berkurang
300613,materi fisik
300614,kualitas
300615,resistensi
300616,tarikan sudut
300617,memungkinkan gravitasi
300618,gesekan statis
300619,gesekan dinamis
300620,Elastisitas
300621,Ukuran kotak tabrakan
300622,Lokasi pusat
300623,radius
300624,tinggi badan
300625,peristiwa tabrakan
300626,Pesan tabrakan
300627,Masukkan pesan
300628,tinggalkan pesan
300629,"Anda perlu mengaktifkan fisika canggih pemain untuk membuat pemain bertabrakan dengan entitas yang bergerak. Apakah Anda ingin menyalakannya? (Dalam pengalaman awal, dapat dimatikan di pengaturan gameplay - rumah pemain)"
300630,pengaturan fisik
300631,Fisika Lanjutan Pemain
300632,"Setelah dibuka, pemain akan bertabrakan dengan entitas yang bergerak, dan lebih banyak gameplay dapat dilakukan (dalam pengalaman awal, mungkin ada beberapa ketidakstabilan)"
300633,Harap tutup fisika tingkat lanjut pemain terlebih dahulu
300634,Harap buka tabrakan pemain-ke-pemain terlebih dahulu.
300640,Pembesaran Gratis
300641,Pembesaran Keseluruhan
300642,Perbesar
300643,Zoom sumbu X
300644,Zoom sumbu Y
300645,Zoom sumbu Z
300646,Multi-Jalur
300647,Jalur
300648,Jumlah titik jalan telah melampaui batas
300649,Konfirmasikan penghapusan titik lewat ini?
300650,warna solid
300651,Kelompok materi
300652,bahan
300653,kelompok warna
300654,warna
300655,model
300656,
300657,
300658,
300659,
300660,
300661,
300662,
300663,
300664,
300665,pindah
300666,perbesar
300667,memutar
300668,penskalaan isometrik
300669,
300670,
300671,
300999,
301000,pengeditan antarmuka
301001,dunia
301002,Pemain
301003,aturan
301004,antarmuka
301005,data
301006,cedera jatuh
301007,monster yang dihasilkan secara otomatis
301008,Mengatur ulang peta
301009,"1. Tinggalkan peta [Reset], dan peta akan dikembalikan ke keadaan aslinya saat Anda kembali lagi.
2. Tinggalkan peta [jangan reset], di arsip yang sama atau ruang tuan rumah yang sama, dan peta akan tetap terlihat seperti tertinggal saat Anda kembali lagi"
301010,Mempercepat dunia
301011,unik
301012,gaya Cina
301013,pertempuran
301014,Tuhan yang kesepian
301015,Atmosfer dekripsi
301016,ledakan
301017,Stadion Sepak Bola
301018,tampilan atas
301019,perspektif kustom
301020,Gunakan alat peraga
301021,Bisa sakit
301022,Ambil barang
301023,Buang barang
301024,Hewan peliharaan gunung
301025,Bonus kulit senjata
301026,Biarkan efek khusus
301027,Tampilkan semua
301028,Tampilkan gambar saja
301029,Tampilkan teks saja
301030,metode pembukaan
301031,Buka langsung
301032,"Tidak bisa menonaktifkan ""Bergabung"" di tengah permainan saat permainan dimulai"
301033,Countdown
301034,Pengaturan akhir
301035,mode waktu
301036,Batas waktu permainan
301037,Ketika waktu habis
301038,Tim dengan skor tinggi menang
301039,Semua Kemenangan
301040,Semua gagal
301041,Raih skor untuk menang
301042,persyaratan skor
301043,Mode Hidup
301044,Batas hidup
301045,Tutup permainannya
301046,pengaturan belok
301047,waktu respawn
301048,perlindungan respawn
301049,situs respawn
301050,Titik Reli Pasukan Acak
301051,Titik pertemuan regu terdekat
301052,Model zona polusi
301053,Radius zona aman awal
301054,Waktu awal yang aman
301055,pengaturan tim
301056,Jumlah tim
301057,Tugas Tim
301058,Pemain
301059,kesaksian
301060,izin tim
301061,Atribut awal tim
301062,Item awal tim
301063,Penampilan awal tim
301064,informasi antarmuka
301065,Pemain di peta mini
301066,tampilan centroid
301067,Kalahkan siarannya
301068,Tampilan strip darah
301069,Sebagai peta server awan
301070,"1. Setelah opsi diaktifkan, peta akan menjadi peta server cloud. Pemain hanya dapat bermain melalui ruang server cloud, dan tidak dapat mengunduh atau membuka ruang untuk bermain.
2. Setelah opsi diaktifkan, daftar arsip di luar peta akan menampilkan opsi ""Cloud Service Debugging."" Sebelum menerbitkan peta, Anda perlu menggunakan fungsi ini untuk menguji operasi normal pemicu dan fungsi lainnya pada layanan cloud."
301071,musik default
301072,Tidak ada musik
301073,Gunakan hingga 10 parameter
301074,"Setelah dibuka, tidak akan ada cara untuk kembali. Pemain hanya dapat bermain melalui ruang server cloud, dan tidak dapat mengunduh atau membuka ruang untuk bermain. Silakan pilih dengan hati-hati."
301075,informasi adegan
301076,bar jalan pintas
301077,Serangan / Pertahanan
301078,Tingkat / Pengalaman
301079,efek negara
301080,Jumlah orang yang dihidupkan
301081,Tim sendiri terlihat
301082,Tim musuh terlihat
301083,Tunjukkan dirimu terluka
301084,Kerusakan tim sendiri
301085,interaksi pemain-ke-pemain
301086,bonus atribut
301087,Simpan data peta
301088,papan peringkat
301089,Tampilkan papan peringkat
301090,Set papan peringkat
301091,nama
301092,Lingkup aplikasi
301093,"Data papan peringkat di ruangan disegarkan secara real time
Papan peringkat server disegarkan setiap 10 menit"
301094,di dalam kamar
301095,layanan penuh
301096,diurutkan oleh
301097,pecahan
301098,jumlah ketukan
301099,hitungan kekalahan
301100,variabel pribadi
301101,Diurutkan oleh
301102,Dari besar ke kecil
301103,Dari kecil hingga besar
301104,Jangan menyortir
301105,Dasar klasifikasi
301106,individu
301107,tim
301108,tim plus individu
301109,Pilih ikon
301110,Papan peringkat server hanya dapat memilih variabel cloud.
301111,Jumlah papan peringkat telah mencapai batas atas @ 1
301112,variabel seleksi
301113,Variabel pribadi numerik
301114,"Skor dapat disesuaikan dalam pengaturan penilaian aturan
Kalahkan Count Mengalahkan makhluk atau pemain akan dicetak
Kekalahan Skor otomatis saat pemain dikalahkan"
301115,Harap atur papan peringkat di gameplay-leaderboard terlebih dahulu.
301116,Jumlah semua karyawan
301117,Belum ada yang membuat daftar
301118,Memuat papan peringkat...
301119,Silakan beralih ke mode gameplay dan buka lagi.
301120,Tetap menunjukkan diri Anda
301121,Papan peringkat pribadi hanya dapat dibuka.
301122,Jenis Peta
301123,Permainan server awan
301124,permainan biasa
301125,"#cFA4343 tidak bisa lagi mengubah jenis permainan setelah rilis game server cloud. #n
Setelah rilis, pemain tidak perlu mengunduh, tetapi langsung memasuki ruang server cloud untuk bermain, dan ruangan tidak memiliki pemilik rumah.
Game server cloud harus didasarkan pada pengembangan logika #cFA4343 game online, bermain multiplayer #n, dan menggunakan fungsi penyimpanan data atau tabel untuk menyimpan data pemain."
301126,"Setelah game reguler dirilis, data pemain disimpan secara lokal.
Pemain dapat membuat kamar secara lokal dan menjadi pemilik rumah.
Setelah pembaruan game dirilis, pemain akan ditanya apakah mereka ingin mengunduh konten yang diperbarui."
301127,Pelajari lebih lanjut >
301128,"Setelah pembaruan game dirilis, pemain akan ditanya apakah mereka ingin mengunduh konten yang diperbarui."
301129,Perlindungan serangan
301130,Bayangan Global
301131,api otomatis
301132,"Setelah dibuka, pemain peta ini dapat memegang pistol dan memiliki bidikan tambahan, pemotretan otomatis, dan fungsi perubahan bom otomatis (terbatas pada ponsel)."
301133,"Setelah menutup peta ini, pemain kehilangan perlindungan mereka terhadap serangan, dan frekuensi cedera meningkat secara signifikan."
301134,"Setelah menutup, Anda dapat mematikan bayangan karakter dari seluruh peta, termasuk pencahayaan waktu nyata."
301135,Terlalu jauh untuk terhubung.
301136,Konfigurasi ini hanya berlaku saat diterbitkan sebagai game
301137,Biaya Eksplorasi Berkelanjutan
301138,Bertambah
301139,Tidak Bertambah
301140,Jatuhkan Paket
301200,
301201,Pengaturan Skybox
301202,template
301203,peta langit
301204,peta matahari
301205,peta bulan
301206,selang waktu beberapa
301207,Langit (@ 1 jam)
301208,Warna cahaya langit
301209,Warna terang sekitar
301210,Matahari (@ 1 jam)
301211,ukuran
301212,Warna terang
301213,Bulan (@ 1 jam)
301214,Bintang (@ 1 jam)
301215,kepadatan
301216,Awan (@ 1 jam)
301217,Kecepatan gerakan
301218,tinggi badan
301219,warna
301220,Kabut (@ 1 jam)
301221,jarak terdekat
301222,jarak terpanjang
301223,pengaturan partikel ambient
301224,pemetaan partikel
301225,ruang lingkup
301226,kekuatan
301227,kecepatan
301228,arah
301229,X
301230,Y
301231,Ketidakteraturan
301232,pengaturan filter
301233,warna
301234,warna
301235,Rasio kontras
301236,saturasi
301237,koreksi warna
301238,lampu sorot
301239,paparan
301240,lampu volumetrik
301241,Gamma
301242,ke dalaman bidang
301243,Papan warna
301244,RGB
301245,heksadesimal
301246,koleksi
301247,Warna atas langit
301248,Warna pinggang langit
301249,Warna di dasar langit
301250,Warna matahari
301251,Warna bulan
301252,sunting
301253,Dimodifikasi
301254,Pengaturan Lanjutan
301255,nama template
301256,waktu kritis
301257,langit default
301258,filter default
301259,default
301260,"Setelah mengatur ulang, semua data dalam template saat ini akan dikembalikan ke nilai default. Apa kamu yakin?"
301261,"Setelah memilih peta langit, modifikasi parameter bintang, awan, dan warna langit tidak valid."
301262,Pilih gambar
301263,Bubuk mimpi
301264,Biru salju
301265,Merah menyala
301266,Racun kabut hijau
301267,gurun kuning
301268,Fiksi ilmiah abu-abu
301269,Gaya kartun
301270,transisi alami
301271,Warna tenang.
301272,Warna hangat
301273,kartun
301274,penglihatan malam
301275,terbalik
301276,kartun
301277,penglihatan malam
301278,Matahari terbit Kuning
301279,Kabut Biru
301280,Merah muda
301281,Memori Abu-abu
301282,hitam putih
301283,biru-hijau
301284,Dynamic Sky perlu dihidupkan di pengaturan game untuk mulai berlaku
301285,Kotak Langit
301286,penyaring
301287,"Menyalakan lampu volume dapat menyebabkan kartu, membukanya dengan hati-hati"
301288,film
301289,kecerahan gambar
301290,gelap
301291,Warna cerah
301292,Nada hitam
301293,efek suara
301294,Langkah Pemain
301295,Pukulan Pemain
301296,makhluk
301297,penyangga
301298,Daya tahan
301299,tanpa
301300,Gudang
301301,pengolahan
301302,siluman
301303,sprint
301304,tabrakan
301305,pengalaman
301306,tanpa
301307,Pengaturan pertempuran
301308,mengusir
301309,Mode Bintang
301310,Mode Hirarkis
301311,efek kekuatan
301312,efek rilis
301313,Efek hit target
301314,rilis suara
301315,kena efek suara
301316,Sembunyikan proyektil
301317,bersembunyi
301318,Buka satu.
301319,Buka semua
301320,Tidak dapat menyinkronkan sumber daya ke perpustakaan master dalam template khusus pembelajaran
301325,"Halaman detail menunjukkan pintu masuk game pemain tunggal, data mode pemain tunggal tidak dapat dioperasikan dengan data layanan cloud"
301326,Halaman detail menunjukkan entri pemain tunggal
301327,Memungkinkan pemain tunggal bermain
301328,pengaturan mode
301329,"Lebih banyak alat, permainan baru."
301330,Biarkan perekaman video dimulai
301331,Pemain dapat mengaktifkan fungsi perekaman di peta ini untuk membuat arsip video
301332,Klik untuk melanjutkan melihat tutorial
301333,Mode Pertarungan
301334,Lama
301335,Baru
301336,Versi Pertempuran Baru
301500,
305000,
305001,Tombol kamar
305002,Tombol obrolan
305003,Ambil tombol foto
305004,Tombol bagikan
305005,amplop merah
305006,Tampilan grafis gerak
305007,Sembunyikan grafik gerak
305008,Grafik gerak
305009,Grafik gerak teks
305010,Gaya teks
305011,Template komponen
305012,memilih
305013,@ 1 terpilih
305014,gaya
305015,mengatur
305016,logika
305017,template
305018,interaksi
305019,Ukuran font
305020,stroke
305021,bayangan
305022,opacity
305023,Penjajaran teks
305024,Performa
305025,jarak
305026,sudut
305027,Pusat
305028,kiri atas
305029,Kiri tengah
305030,kiri bawah
305031,tengah atas
305032,Pusat
305033,tengah dan bawah
305034,kanan atas
305035,Tengah kanan
305036,Kanan bawah
305037,pertama
305038,Akhirnya
305039,ke depan
305040,mundur
305041,Pindah ke belakang / depan
305042,Keselarasan dan distribusi
305043,Jarak horizontal
305044,Jarak yang sama vertikal
305045,rotasi
305046,sudut
305047,Balik secara horizontal
305048,Balikkan secara vertikal
305049,Metode zoom
305050,"Ketika komponen dihapus, komponen anak dihapus bersama"
305051,Iya.
305052,tanpa
305053,kasar
305054,tipis
305055,lebar
305056,tinggi badan
305057,warna warni
305058,default
305059,gelar
305060,Subtitle
305061,teks
305062,Teks berwarna-warni
305063,Dunia Mini
305064,Arah horizontal
305065,arah vertikal
305066,semuanya
305067,transformasi linier
305068,naik
305069,turun
305070,kiri
305071,benar
305072,Penykalain
305073,tangen jiugong
305074,Margin
305075,Ukuran mutlak
305076,Dimensi elemen induk
305077,Lebar orang tua
305078,Tinggi komponen induk
305079,Posisi mutlak
305080,Komponen orang tua relatif
305081,tengah
305082,Kiri
305083,Benar
305084,atasan
305085,tinggal
305086,Mode rapi dialihkan
305087,Pindah mode kanvas dihidupkan
305088,Tambahkan blok bangunan
305089,Tambahkan template blok bangunan
305090,Simpan sebagai template
305091,Template grup pemicu
305092,"Setelah disimpan, dapat digunakan dalam ""Sesuaikan - Template Saya"" untuk meningkatkan efisiensi pemrograman"
305093,"Simpan berhasil, klik ""Tambah Grup"""
305094,pemandangan
305095,Template saya
305096,Anda yakin ingin menghapus template ini?
305097,menghapus
305098,Membatalkan
