ID,描述
200819,[يا إلهي]
200820,[لطيف]
200821,[مثير للإعجاب]
200822,[رائع]
200823,يدعوك للعمل كفريق: #cFA7A0F@1#n
200824,هذه الخريطة للمسابقات. يرجى الانتقال إلى تفاصيل الخريطة للمطابقة المباشرة
200825,مهلة المطابقة ، يرجى المحاولة مرة أخرى!
201000,احتياطي 201000 ~ 201100
201001,مهمة الحدث
201002,النقاط المتاحة: @1
201003,معلومات الحدث
201004,الحدث المتبقي: @1
201005,بدء
201006,استرداد عنصر الخريطة
201007,اكتمل
201008,ادعي
201009,ادعاء
201010,العب خرائط الأحداث لإكمال المهام وكسب نقاط لاسترداد العناصر وتذاكر اليانصيب الإضافية!
201011,2023 خريطة عيد الربيع كرنفال معلومات الحدث: 1. شروط الشراء: 2. إذا كان المغامر لا يمتلك أي عناصر في العبوة ، فسيحتاج إلى شراء الحزمة بأكملها بالسعر الكامل.3. إذا كان لدى المغامر بالفعل بعض العناصر مثل الجلود أو الجلود المخصصة أو دهانات الرش أو إطارات الصور الرمزية من العبوة ، خصم التكلفة بناء على سعر العناصر المملوكة. 4. لن يكون شراء الحزمة بأكملها بالسعر الكامل (وبالطبع ، لن يتم تسليم العناصر المملوكة بالفعل في العبوة مرة أخرى).5. قائمة المكافآت والفرص: ميني بين + حزمة مخصصة: 20٪ ميني بين + حزمة مخصصة: 20٪ ميني بين ، حزمة مخصصة ، رمز الحالم: 100٪
201012,محفوظات استرداد العناصر
201013,نظرة عامة على العنصر
201014,اسم العنصر
201015,وقت الاسترداد
201016,انتهى الحدث
201017,استرداد العنصر
201018,حرك الخريطة أو اضغط هنا لتحديد خرائط أخرى!
201019,يمكنك اختيار خرائط مختلفة لدخول اللعبة!
201020,انقر للدخول إلى الخريطة المعروضة حاليا
201021,أكمل مهام محددة لكسب النقاط ، والتي يمكن استخدامها لاسترداد المكافآت
201022,انقر لاسترداد عناصر الخريطة وتذاكر اليانصيب
201023,استرداد حصري للمنتج
201024,ليس خلال وقت الحدث
201025,نسخة قديمة
201026,الحدث غير متاح بعد
201027,القناة الحالية غير مفعلة
201028,استبدال المكافآت
201029,شارك في خرائط فعاليات الكرنفال
201030,المحاولات
201031,نقاط غير كافية ، العب ألعاب خريطة الأحداث لكسب المزيد!
201032,بدء لعبة على الخريطة الحالية؟
201033,هل أنت متأكد من أنك تريد استخدام @1 نقطة لاسترداد @2؟
201034,النقاط بعد الاسترداد: @1 -> @2
201035,تهانينا على الحصول على @1!
201036,العنصر الذي تمت المطالبة به، انقر على لعبة الخريطة للتحقق
201037,انتهت
201038,انتهى الحدث. لا مزيد من نقاط المهمة عن طريق الدخول إلى اللعبة
201039,تاريخ الفداء
201040,افتدى
201041,أكد
201042,إلغاء الأمر
201043,يرجى تحديد مجموعة العناصر التي تريد استردادها
201044,النقاط بعد الاستبدال
201045,هل أنت متأكد من أنك تريد استخدام
201046,x@1 لاسترداد @2؟
201047,يمكنك اختيار خرائط مختلفة لدخول اللعبة!
201048,حرك الخريطة أو اضغط على زر التبديل لتحديد خرائط أخرى!
201049,اضغط هنا للدخول إلى الخريطة المعروضة حاليا
201050,أكمل مهام محددة لكسب النقاط ، والتي يمكن استخدامها لاسترداد المكافآت
201051,انقر لاسترداد عناصر الخريطة وتذاكر اليانصيب
201052,سيتم منح عناصر الخريطة الحصرية التي قمت باستردادها عند إدخال تلك الخريطة. تعرض هذه الصفحة فقط أحدث 20 سجل تبادل
201053,النصائح
201054,تكرار الوقت المتبقي يوميا: @1s
201055,غير محدود
201056,مكتمل: ٪d
201057,كرر يوميا
201058,مرة واحدة فقط
201059,نقاط سحب الحظ غير كافية
201060,الحصول على نقطة x@1
201061,اضغط على الشاشة للمتابعة
201062,مكافآت التسجيل المسبق
201063,عدد التسجيلات المسبقة:
201064,تم التسجيل المسبق بنجاح وإضافته إلى المفضلة
201065,لم تقم بتعيين المكافآت المرغوبة الخاصة بك. يرجى تعيين واحد أولا
201066,المكافآت المرغوبة
201067,حدد المكافآت التي تريدها للحصول على فرصة الحصول عليها من سحب النقاط
201068,سيتم توفير عناصر الخريطة الحصرية التي قمت بتبادلها عند دخولك إلى الخريطة
201069,مجموع جوائز
201070,تحقق من جميع المكافآت
201100,احتياطي 201000 ~ 201100
233001,مراجعة الحدث:
233002,في انتظار مراجعة الحدث
233003,الحدث المراد تعديله:
233004,الإدخال لا يفي بقواعد الحدث. يرجى محاولة تعديله قبل إعادة الإرسال
233005,في الدور التمهيدي:
233006,تمت مراجعته ، والتقدم إلى الجولة التمهيدية
233007,في النهائيات:
233008,لقد وصل دخولك إلى النهائيات
233009,حدد الحدث
233010,املأ المعلومات المطلوبة للحصول على لعبة أكثر سلاسة!
233011,لقطات دخول
233012,10-600 حرف مطلوب
233013,رقم ف ف
233014,الرجاء إدخال رقم QQ الخاص بك (اختياري)
233015,(3 ~ 5 صور)
233016,هل ترغب في الانسحاب من الحدث؟
233017,يجب أن يكون تاريخ إنشاء الخريطة بعد@1/@2/@3
233018,التفاصيل>>
233019,تأكيد للمشاركة
233020,تم تقديم مشاركتك. يمكنك تعديله مرة أخرى عند انتهاء الحدث
233046,دعني أقودك لبدء اللعب
233060,انقر فوق العناصر الموجودة في حقيبة الظهر ، ثم انقر فوق المربع الموجود في شريط الاختصار ، يمكنك حمل العناصر معك لوضعها واستخدامها.
233064,عارضة | معركة | باركور | فك التشفير وغيرها من خرائط اللعبة
233065,تجربة مغامرة رمل ووضع الإبداعي
233066,مألوفة جدا مع اللعب رمل
300000,
300001,حقيبة ظهر الموارد
300002,مشروع
300003,لي
300004,مخزن
300005,انقر للدخول في البحث
300006,تبديل البقاء على قيد الحياة
300007,التصنيف الافتراضي
300008,يرجى نقل أو تنزيل الموارد هنا أولاً
300009,KB
300010,MB
300011,لا يمكن وضعه في قالب الاختصار
300012,لا يمكن تعديل الموارد إذا كنت متصل بالانترنت
300013,لا يمكن إدارة الموارد إذا كنت متصل بالانترنت
300014,لا يمكن تعديل الموارد في حالة كان الاخرين يلعبون في الخريطة
300015,لا يمكن تعديل الموارد في حالة كان الآخرين يلعبون في الخريطة
300016,اختر عن طريق الموارد
300017,اختر عن طريق النوع
300018,معاينة الوصف
300019,معلومات الملف
300020,ضفة الى الاختصارات
300021,اختر الملف الذي تريد نقله إليه
300022,الملف الجديد
300023,المشروع
300024,تم النقل بنجاح
300025,نجحت المزامنة
300026,تم التحميل بنجاح
300027,لن يتم تفعيل المكون الإضافي الذي تم استيراده إلا بعد إعادة إدخال الخريطة. الرجاء إعادة إدخال الخريطة.
300028,القائمة الجديدة
300029,استيراد النموذج الخارجي
300030,مقدمة العنصر
300031,لا تذكر النافذة المنبثقة التالية في الأيام السبعة الماضية
300032,رابط كلية المطورين
300033,مقدمة الدعامة
300034,ضعه على الأرض ، وانقر لبدء إنشاء الإجراءات ، واستخدم أشباه البشر القياسية ، وأنشئ أي رسوم متحركة. أخيرًا ، يمكنك استخدام الإجراءات النهائية في Star Factory!!!
300035,لا تذكر النافذة المنبثقة التالية في الأيام السبعة الماضية
300036,رابط كلية المطورون
300037,غير قادر على العرض ، لم يتم تنزيل المورد
300038,أداة التوليف الحد الأدنى
300039,حجم الصورة
300040,:
300041,انقر للبحث
300042,عمليات البحث الأخيرة
300043,بلا
300044,جديد!
300045,الرجاء اختيار مورد
300046,مضاف مجددا
300047,اختيارات متعددة
300048,مجموعة الحركات
300049,لا يوجد اسم
300050,هذا المورد غير متاح مؤقتًا للتحرير
300051,تم تجاوز الحد الأقصى لعدد أشرطة الاختصارات ، وتمت إضافة العناصر الثمانية الأولى إلى شريط الاختصارات الحالي
300052,لم يتم تحميل الموارد
300053,تمت الاضافة بنجاح
300054,لا يمكن حذف الموارد الموجودة في المكون الاضافي
300055,طريقة الاستخدام
300056,مرحبًا بك في حقيبة ظهر الموارد الجديدة تمامًا! تم دمج الإصدار الجديد من مكتبة Zhongyuan الإضافية ومركز الموارد وحقيبة الظهر في حقائب الظهر للموارد ، والتي يمكن أن تكون أكثر ملاءمة للعثور على الموارد واستخدامها وتحريرها وإدارتها. يمكن سحب علامة التبويب الموجودة على اليسار لأعلى ولأسفل #cfa7a0f للتبديل بين #n ترقيم الصفحات ، تكون الواجهة في الصفحة الثانية ، والنموذج في الصفحة الثالثة. 2. يمكن للمركز أعلاه تبديل العناصر والألغام وورشة عمل الموارد ثلاث مكتبات. 3.mobile النهاية #cfa7a0f بعد تحديد المورد ، انقر فوق #n لإدخال التحرير ، واضغط لفترة طويلة على المورد لإدارته بسرعة. 4. جانب الكمبيوتر الشخصي #cfa7a0f بعد تحديد المورد ، انقر فوق رمز القلم #n أو #cfa7a0f انقر بزر الماوس الأيمن #n لإدخال التحرير عند عدم التقاط المورد. 5. يضع جانب الكمبيوتر الماوس على المورد ويضغط على المفتاح المقابل لشريط الاختصار لوضعه بسرعة ، والتحول + انقر لالتقاط عدة بسرعة. 6. شريط الألوان الموجود أسفل بطاقة الموارد ، والأخضر يعني التعديل الرسمي ، والأرجواني يعني التعديل ، والرمادي يعني غير قابل للتحرير ، والبرتقالي يعني مخصص ، والأزرق يعني الموارد التي تم تنزيلها. إذا كان لديك أي اقتراحات ، فيرجى استخدام وظيفة الملاحظات في إعدادات الخريطة لإرسال الملاحظات ~
300057,تنوي استيراد الموارد التالية إلى الخريطة:
300058,تنوي استيراد حزم المكونات الإضافية التالية إلى الخريطة:
300059,تحتاج إلى إعادة إدخال الخريطة لتصبح سارية المفعول عند حذف المكون الإضافي أو استعادته.
300060,بعد استيراد مورد المكون الإضافي ، تحتاج إلى إعادة إدخال الخريطة لتصبح سارية المفعول.
300061,الرجاء تحديد العنصر الذي تريد إضافته.
300062,حمل الخريطة
300063,إلغاء التدقيق
300101,غير قادر على تعديل الهدف المحدد حاليا!
300102,الهدف لا يدعم التحجيم ولا يمكن تشغيله!
300103,اركض
300104,حرر
300105,اختيار مربع
300106,اختار
300107,وظيفة التبديل
300108,شكل الفرشاة
300109,إعدادات الفرشاة
300110,تبديل التعبئة
300111,إعدادات خط الرؤية
300112,ملء
300113,احذف
300114,يستبدل
300115,ناعم
300116,ثلاثي الأبعاد
300117,اسطوانة
300118,اسفير
300119,رباعي مستو
300120,دائرة مسطحة
300121,اتصال نقطتين
300122,اتصال نقطتين
300123,توسيع
300124,اختيار مكتبة الموارد
300125,قائمة الأشياء
300126,لم يتم عرض الكائن
300127,عرض الكائن
300128,إعادة التموضع
300129,ناعم
300130,الدائرة
300131,سيتم تحويلها إلى وضع التحرير المتقدم
300132,سيتم تحويلها إلى وضع التحرير الأساسي
300133,وضع التحرير الأساسي
300134,وضع التحرير المتقدم
300135,وضع التحرير الأساسي هو أداة التحرير الأصلية
300136,وضع التحرير المتقدم هو وضع تحرير أكثر قوة
300137,تعديل الوضع تحويل الوضع على الانترنت وغيرها خريطة غير متوفر
300138,على الانترنت وغيرها من الخرائط غير متوفرة
300139,ألغِ التحديد
300140,كانفاس
300141,عدد الرموز
300142,123
300143,انتي
300144,مرحبا كيف حالك ~
300151,القيمة
300152,منطق اللعبة
300153,الرياضيات
300154,المجموعة
300155,مؤقت
300156,واجهة
300157,المعلومات الرسومية
300158,تنظيم
300159,أضف تعليق
300160,واضح
300161,لصق
300162,نسخ و لصق
300163,نسخ
300164,أضف تعليق
300165,أزل التعليق
300166,احذف
300167,الزناد
300168,إضافة قالب
300169,إضافة رمز
300170,المدخلات الرقمية
300171,إدخال الحرف
300172,متجر
300173,نوع الكتلة
300174,نوع القذيفة
300175,الرموز المتحركة
300176,نوع التأثير
300177,المؤثرات الصوتية
300178,كود محلية الصنع
300179,القيمة العددية
300180,سلسلة
300181,وصف الكود
300182,تعريف القفز
300183,هذا الرمز له علاقة مرجعية مع الكود التالي ، يرجى حذفه بعناية:
300184,كتلة الرمز المرجعي
300185,تأكيد إفراغ اللوحة ؟
300186,تعليمات الافتتاح
300187,تعليمات الإغلاق
300188,لا يمكن تكرار الاسم الرمزي محلي الصنع
300189,لا يمكن أن يكون الاسم الرمزي محلي الصنع فارغًا
300190,لا يمكن أن يكون اسم المعلمة فارغًا
300191,لا يمكن تكرار أسماء المعلمات
300192,كود البرمجة
300193,الرجاء تحديد الرمز لعرض معلومات العملية
300194,رمز مرشح
300195,عندما ينطلق أي من الحدثين ، إذا تم استيفاء جميع الشروط ، يتم تنفيذ الإجراءات بالترتيب.
300196,رسالة
300197,البث
300198,مرحباً ؟
300199,معاق
300201,% D (% d /% d)
300202,المكدس:
300203,الإبداع المتقدم
300204,الوضع المتقدم
300205,العودة إلى
300206,بناء
300207,احذف النمط
300208,انقر لحذف مباشرة.
300209,مقياس
300210,إنشاء منطقة
300211,إنشاء الموقع
300212,خلق مخلوق
300213,إنشاء لوحة القيادة
300214,اضغط مع الاستمرار للتمرير السريع لإنشاء منطقة
300215,انقر على الأرض لإنشاء موقع
300216,انقر على الأرض لإنشاء مخلوق
300217,الزناد العالمي
300218,متجر المطورين
300219,إعادة تعيين الشكل
300220,٢ دال
300221,خط مستقيم
300222,السطح
300223,صلب
300224,وضع المحور X
300225,وضع المحور Z
300226,وضع المحور ص
300227,انقر
300228,خط
300229,السطح
300230,السلالم
300231,الضغط لفترة طويلة للتشغيل المستمر
300232,الضغط لفترة طويلة لسحب خط مستقيم
300233,اضغط على الشاشة مرة أخرى للتبديل الرأسي
300234,لوحة المفاتيح R يمكن أن تنتقل عموديا
300235,اضغط لفترة طويلة واسحب سطح الكتلة.
300236,الضغط لفترة طويلة لإنشاء مكعب
300237,اضغط لفترة طويلة واسحب شكل الفرشاة لضبط الحجم
300238,
300239,الضغط لفترة طويلة لخلق المجال
300240,الضغط لفترة طويلة لإنشاء اسطوانة
300241,الضغط لفترة طويلة لإنشاء اسطوانة
300242,عصا سحرية
300243,إلغاء الدائرة الانتخابية
300244,المكدس:
300245,بدء اللعب
300246,إعادة تعيين الوضع
300247,إعادة تعيين الشكل
300248,اللون
300249,الهندسة
300250,عدد الطبقات:
300251,الزناد
300252,لا توجد نتائج بحث
300253,الرجاء تحديد الواجهة التي تريد إعدادها أولاً.
300254,NPC
300255,فشل الحذف ، احتفظ بمجموعة تشغيل مرئية واحدة على الأقل
300256,غير موجود في الحدث
300257,يجب ملء المعلمات المفقودة
300258,لا توجد نتائج بحث ، يرجى تغيير الكلمات الرئيسية والمحاولة مرة أخرى
300259,يرجى إضافة رمز الحدث قبل الاختيار
300260,الإحالة
300261,تخزين البيانات
300262,"#cF63D3D ""!"" المعلمة الحمراء #n مفقودة يجب ملؤها"
300263,"#cFF9900 ""!"" المعلمة البرتقالية #n غير موجودة في الحدث"
300264,إرجاع القيمة
300265,الزناد المحلي
300266,التعليق
300267,الشرح العام
300268,الرجاء إدخال تعليق...
300269,رمز الوصف
300270,لم يتم العثور على المورد
300271,المشغلات: @ 1%
300272,عدد من مشغلات
300273,فشل الحذف ، احتفظ بمجموعة تشغيل واحدة على الأقل
300274,لا تلميحات بعد
300275,لا توجد دروس حتى الآن
300276,إنشاء a جديد فارغ مجموعة
300277,انقر لإعادة التحميل
300278,قالبي
300279,القالب الموصى به
300280,معدلة
300281,اسم القالب
300282,ادخل
300283,هيكل الزناد
300284,ضعه في السيناريو لإنشاء أشياء ملموسة.
300300,انقر أو اضغط لفترة طويلة واسحب لبناء
300301,انقر أو اضغط طويلاً على السحب للحذف
300302,التراجع عن النجاح
300303,الانتعاش كان ناجحا
300304,انقر للحصول على هدف المشهد
300305,وضع الفرشاة
300306,حدد كائنات المشهد للتحرير
300307,انقر لتحديد عدة أهداف مماثلة
300308,السحب والإفلات في المشهد لإنشاء
300309,انقر فوق إنشاء في المشهد
300310,إخفاء المناطق / المواقع / نقاط المخلوقات في المشهد
300311,عرض المناطق / المواقع / النقاط البيولوجية في مكان الحادث
300312,إعادة تعيين الوضع
300313,"تحكم في الشخصية لتشغيل اللعبة من منظور الشخص الأول! 
 سيتم تنفيذ منطق الزناد والبرنامج النصي! 
 انقر فوق إيقاف في الزاوية اليسرى السفلية للعودة لمتابعة تحرير الخريطة!"
300314,اضغط لفترة طويلة على المربع لتحديد المنطقة
300315,الخصائص البيولوجية
300316,وصف الوضع التجريبي
300317,اضغط لفترة طويلة واسحب المنحنى
300318,اضغط لفترة طويلة واسحب خط مستقيم
300319,الضغط لفترة طويلة واسحب نفس الطائرة
300320,اضغط واسحب طويلاً لتوصيل الطائرة
300321,اضغط لفترة طويلة واسحب الشكل
300322,انقر على الشاشة للتبديل واسحب عموديا
300323,R مفتاح تبديل السحب العمودي
300324,اسحب الشكل وأفلته لضبط الحجم ، انقر فوق الشكل للتأكيد.
300325,وضع التعبئة
300326,النمط البديل
300327,اضغط واسحب طويلاً لتحديد التحديد
300328,حدد الكتلة التي تريد استبدالها وانقر فوق استبدال الشكل.
300329,انقر على الشكل لنسخ ، سحب وإسقاط السطح إلى كومة
300330,اسحب المحور للتحرك وانقر فوق الشكل للتأكيد.
300331,انقر لتحديد نموذج طاولة العمل لوضع الأرض تحرير نموذج مصغر
300332,انقر لتحديد منضدة نموذج prop لوضع نموذج prop لتحرير الأرض
300333,انقر فوق مربع تحديد النموذج البيولوجي لوضعه على الأرض لعمل نموذج بيولوجي.
300334,انقر لتحديد صانع نموذج مخصص ، والتي يمكن وضعها على الأرض لجعل نموذج مخصص.
300335,انقر لتحديد الموحد مصغرة ، واستخدام كتل قابلة للجمع ، ونماذج مصغرة
300336,وضع عدم إعادة الضبط
300337,إعادة تعيين الخريطة
300338,لا تقم بإعادة تعيين الخريطة
300339,كائن وظيفي
300340,جميع الكائنات
300341,مفلترة
300342,تحويل إلى كائن
300343,حاليا لا توجد نقطة كائن + إضافة كائن
300344,عالمي
300345,محلي
300346,واجهة
300347,إجابة لبنة البناء
300348,كائن البرمجة
300349,مخفي
300350,المؤلف الأصلي مخفي
300351,لا إذن للتبديل
300352,توليد إجابة
300353,تلميح
300354,مشاهدة البرنامج التعليمي
300355,انقر للمحاولة مرة أخرى
300356,انقر لإعادة التشغيل
300357,فشل التحميل
300358,الرجاء تحديد الكائن ووضعه.
300359,نوع الصوت
300360,@Null@
300361,تطوير
300362,كائن سقط
300363,وضع التطوير
300364,بعد تحويل الخريطة، افتحها في وضع التطوير. التحويل سيستبدل الخريطة الأصلية، لذا قم بإجراء نسخة احتياطية أولاً.
300365,اختر الخريطة الأولية
300366,جميع القوالب
300367,قالب التضاريس
300368,قالب اللعب
300369,التحويل ناجح
300370,تحويل
300371,تضاريس عشوائية
300372,تماما بشكل عشوائي التضاريس
300373,قماش
300374,أرض مسطحة بيضاء نقية
300375,مياه
300376,وانغ يانغدا
300377,عشب مسطح
300378,أرض عشبية مسطحة
300379,الجزيرة العائمة
300380,فقط المقاصة الصغيرة
300381,غابة جزيرة السماء
300382,مغامرة سكاي جزيرة التضاريس
300383,فشل التحويل ، يرجى عمل نسخة احتياطية من الخريطة أولاً
300384,الجزيرة
300385,خريطة الجزيرة
300386,الغابة
300387,خريطة الغابات
300388,لعبة الحفلة
300389,خريطة الحزب
300390,حراسة الحديقة النباتية
300391,خريطة حديقة الخضروات
300392,شنشو باركور
300393,خريطة الباركور
300394,مشاهدة الاستشهادات
300395,يرجى التحقق من الصفحة اليسرى
300396,مختارة @ 1 الفئة
300397,اختر صفحة واحدة على الأقل
300398,الطبيعة
300399,وضع المطور الأصلي
300400,وضع المخلوقات في هذا الشكل غير مدعوم في الوقت الحالي ، يرجى التبديل... اسحب الصندوق...
300401,هذا الشكل غير مدعوم لوضع الكائنات التي تم إسقاطها في الوقت الحالي. الرجاء التبديل... اسحب الصندوق...
300402,وضع المطور الأصلي
300403,ملء فرشاة
300404,حذف الفرشاة
300405,استبدال الفرشاة
300406,فرشاة اختيار مربع
300407,سحب الإطار
300408,منحنى
300409,خط مستقيم
300410,شكل: الكرة
300411,شكل: الكرة جوفاء
300412,شكل: مكعب
300413,شكل: مكعب مجوف
300414,شكل: اسطوانة
300415,شكل: اسطوانة مجوفة
300416,شكل: X-محور الدرج
300417,شكل: Y-محور الدرج
300418,شكل: Z- محور الدرج
300419,تمتد السطح: اللون
300420,سطح الشد: الهندسة
300421,هذا الشكل غير مدعوم لوضع تركيبات مصغرة في الوقت الحالي ، يرجى وضعه في نقطة واحدة.
300422,إرسال البث
300423,المعلمة
300424,لا يمكن تكرار اسم الرسالة
300425,لا يمكن أن يكون اسم الرسالة فارغا
300426,ما إذا كنت تريد الدخول إلى الغرفة باستخدام ID @ 1
300427,الغرفة ممتلئة انضم فاشل
300428,غير قادر على النقل ، أنت موجود بالفعل على الخريطة
300429,فشل طلب الخادم. يرجى المحاولة مرة أخرى في وقت لاحق
300430,سرعة اليد سريعة جدا! يرجى المحاولة مرة أخرى في 1 ثانية
300431,غير قادر على النقل ، أنت موجود بالفعل في الغرفة
300432,لم يتم العثور على الخريطة
300433,أو
300434,مع
300435,و
300436,بكسل
300437,اختار
300438,الرقم المختار
300439,حفظ قالب جديد
300440,تنطبق على مثيل
300441,استعادة إلى قالب
300442,تحرير القالب
300443,تنطبق على القالب
300444,كيان
300445,
300446,
300447,
300448,
300449,
300450,
300451,
300452,الأساس
300453,الديكور
300454,كيف العب
300455,
300456,
300457,
300458,
300459,
300460,
300461,
300462,
300463,
300464,
300465,
300466,
300467,
300468,
300469,
300470,
300471,
300472,
300473,
300474,
300475,
300476,
300477,
300478,
300479,
300480,
300481,
300482,
300483,
300484,
300485,
300486,
300487,
300488,
300489,
300490,
300491,
300492,
300493,
300494,
300495,
300500,رياضي
300501,معاينة الحركة
300502,إيقاف المعاينة
300503,مركز الجاذبية
300504,تعديل
300505,تحرير مركز الثقل
300506,اسم المحرك
300507,نوع الرياضة
300508,خط مستقيم
300509,محيط
300510,سوينغ
300511,سرعة المحور X
300512,سرعة المحور Y
300513,سرعة المحور Z
300514,زاوية المحور X
300515,زاوية المحور Y
300516,زاوية المحور Z
300517,وقت الجري
300518,مسافة الجري
300519,الانتظار الأولي
300520,حلقة
300521,العودة بنفس الطريقة
300522,انتظر بعد الوصول.
300523,انتظر بعد رحلة العودة
300524,استقبل بث يبدا
300525,بث مستلم ينتهي
300526,بدء ممارسة
300527,ابدأ الآن
300528,استقبل بث استهل
300529,بداية الحركة الأخيرة
300530,اخر حركة انتهت
300531,ترامبولين
300532,وسادة الهواء
300533,مرونة
300534,مجموعة رياضي
300535,ارتد
300536,السرعة
300537,نقطة المركز
300538,هل أنت متأكد أنك تريد حذف المحرك ؟
300539,لا يمكن حذف هذا المكون
300540,المكون موجود بالفعل ، أضف بشكل متكرر
300541,خطأ في بيانات التعداد ، الكمية 0
300542,المكون ممتلئ ولا يمكن الاستمرار في إضافته.
300543,إعدادات سريعة
300544,نموذج كامل
300545,المحور X الأمامي
300546,المحور X معاكس
300547,المحور Y الأمامي
300548,المحور Y معاكس
300549,المحور Z الأمامي
300550,المحور Z معاكس
300551,استعادة الى الافتراضي
300552,الفضاء النسبي
300553,جزئي
300554,عالم
300555,يعود
300556,لا تعود
300557,العودة إلى نقطة البداية
300558,وقت العودة إلى نقطة البداية
300559,ربط البداية بالنهاية
300560,نسخ
300561,احذف
300562,ربط
300563,فك الارتباط
300564,تركيبة
300565,فك جماعه
300566,تعديل
300567,اضبط على الجزء السفلي من العقدة
300568,اضبط فوق العقدة
300569,تصبح عقدة فرعية لها
300570,الرجاء تحديد الكائن المطلوب ربطه
300571,لا يمكن ربط نفسك
300572,أضافت العقدة الأصلية مكونات. هل تحتاج إلى الاحتفاظ بالعقدة الأصلية ؟
300573,تم الحفظ كقالب جديد
300574,تم حفظ القالب بنجاح
300575,قالب فاضي
300576,قالب جديد
300577,لا يمكن حلقة من خلال قالب الكيان نفسه
300578,كيان مركب
300601,فيزياء
300602,النوع المادي
300603,كائن متحرك
300604,كائن ثابت
300605,المنطقة
300606,لا يوجد تأثير مادي
300607,مربع الاصطدام
300608,اتبع النموذج
300609,مكعب
300610,المجال
300611,كبسولة الجسم
300612,انخفاض السطح
300613,المواد المادية
300614,الجودة
300615,المقاومة
300616,سحب الزاوي
300617,تمكين الجاذبية
300618,احتكاك ساكن
300619,الاحتكاك الديناميكي
300620,مرونة
300621,حجم مربع الاصطدام
300622,الموقع المركزي
300623,نصف القطر
300624,الطول
300625,حدث تصادم
300626,رسالة التصادم
300627,أدخل الرسالة
300628,ترك رسالة
300629,تحتاج إلى تشغيل الفيزياء المتقدمة للاعب لجعل اللاعب يصطدم بالكيان المتحرك. هل تريد تشغيله ؟ (في التجربة المبكرة ، يمكن إيقاف تشغيله في إعدادات اللعب - منزل اللاعب)
300630,الإعدادات المادية
300631,لاعب الفيزياء المتقدمة
300632,بعد الافتتاح ، سيصطدم اللاعب بالكيان المتحرك ، ويمكن القيام بالمزيد من اللعب (في التجربة المبكرة ، قد يكون هناك بعض عدم الاستقرار)
300633,الرجاء إغلاق الفيزياء المتقدمة للاعب أولاً
300634,يرجى فتح تصادم لاعب إلى لاعب أولاً.
300640,تكبير مجاني
300641,التكبير الشامل
300642,تكبير
300643,تكبير المحور السيني
300644,تكبير المحور ص
300645,تكبير المحور Z
300646,متعدد المسارات
300647,طريق
300648,لقد تجاوز عدد نقاط الطريق الحد المسموح به
300649,هل تريد تأكيد حذف نقطة الطريق هذه؟
300650,لون جامد
300651,مجموعة المواد
300652,مادة
300653,جماعة اللون
300654,اللون
300655,موديل
300656,
300657,
300658,
300659,
300660,
300661,
300662,
300663,
300664,
300665,حركه
300666,زوم
300667,تدور
300668,القياس متساوي القياس
300669,
300670,
300671,
300999,
301000,واجهة التحرير
301001,دنيا
301002,لاعب
301003,حكم
301004,واجهة
301005,البيانات
301006,سقوط الإصابة
301007,الوحوش التي تم إنشاؤها تلقائيًا
301008,إعادة تعيين الخريطة
301009,"1. الإجازة... إعادة تعيين... الخريطة ، وستتم استعادة الخريطة إلى حالتها الأصلية في المرة القادمة التي تعود فيها.
2. الإجازة... دون إعادة... الخريطة ، في نفس الأرشيف أو في نفس غرفة المضيف ، في المرة القادمة التي تعود فيها ، ستظل الخريطة تبدو كما لو تركت"
301010,تسريع العالم
301011,ملتوي
301012,النمط الصيني
301013,معركة
301014,وحيد والله
301015,جو فك التشفير
301016,انفجار
301017,ملعب كرة القدم
301018,منظر علوي
301019,منظور مخصص
301020,استخدام الدعائم
301021,يمكن أن تؤذي
301022,التقاط العناصر
301023,تجاهل البنود
301024,جبل الحيوانات الأليفة
301025,سلاح الجلد مكافأة
301026,السماح المؤثرات الخاصة
301027,عرض الكل
301028,عرض الصور فقط
301029,أظهر النص فقط
301030,طريقة الافتتاح
301031,فتح مباشرة
301032,عند تشغيله مباشرة ، من المستحيل تعطيل الانضمام إلى اللعبة في منتصف الطريق
301033,العد التنازلي إلى البداية
301034,إعداد النهاية
301035,وضع الوقت
301036,حد وقت اللعب
301037,عندما ينفد الوقت
301038,فوز الفريق الحاصل على نقاط عالية
301039,كل النصر
301040,الكل فشل
301041,الوصول إلى النتيجة للفوز
301042,شرط درجة
301043,نمط الحياة
301044,حد الحياة
301045,إغلاق اللعبة
301046,بدوره الإعداد
301047,وقت إعادة الظهور
301048,حماية إعادة الظهور
301049,موقع إعادة النشر
301050,نقطة رالي فرقة عشوائية
301051,أقرب نقطة التقاء فرقة
301052,نموذج منطقة التلوث
301053,نصف قطر منطقة الأمان الأولي
301054,الوقت الآمن الأولي
301055,إعداد الفريق
301056,عدد الفرق
301057,طريقة تعيين الفريق
301058,عدد
301059,توصية
301060,إذن الفريق
301061,السمات الأولية للفريق
301062,البند الأولي للفريق
301063,الظهور الأولي للفريق
301064,معلومات الواجهة
301065,خريطة صغيرة تظهر اللاعبين
301066,عرض النقطه الوسطى
301067,تغلب على البث
301068,عرض شريط الدم
301069,كما خريطة خادم سحابة
