ID,描述
500083,"Sila ambil perhatian bahawa sebaik sahaja anda mengaktifkan Peta Pelayan, anda tidak boleh mematikannya, jadi fikirkanlah!   Mendayakan pilihan ini membolehkan anda menggunakan pelayan awan untuk menyahpepijat"
500084,"Semua pendatang baru di sini, mari kita teruskan pengembaraan ini bersama-sama!"
500085,"Dude ini mendapat beberapa langkah pro, mari kita lihat!"
500086,Pemain pro dengan kulit berkilat menjemput anda untuk bermain bersama!
500087,Peta ini adalah letupan! Mari kita mencubanya!
500088,Menolak
500089,Main Bersama
500090,Kandungan eksplisit
500091,Tingkah laku sosial yang tidak sesuai
500092,Keganasan atau Keganasan
500093,Darah atau Seram
500094,Lain
500095,Model Kulit Avatar/Bintang
500096,Nama samaran
500097,Perasaan Saya
500098,Nama Kulit Tersuai
500099,Sila pilih kategori pelaporan (pilih satu)
500100,Anda telah dilaporkan beberapa kali baru-baru ini. Perasaan posting dilumpuhkan sehingga @1.
500101,Anda telah dilaporkan beberapa kali baru-baru ini. Perasaan menyiarkan dilumpuhkan secara kekal.
500102,Anda telah dilaporkan beberapa kali baru-baru ini. Tidak dapat menukar nama kulit tersuai sehingga @ 1.
500103,Anda telah dilaporkan beberapa kali baru-baru ini. Tidak dapat menukar nama kulit tersuai secara kekal.
500104,Selamat pulang! Jemput rakan untuk menyertai keseronokan!
500200,Had sandaran dicapai
500201,Sandaran gagal
500202,Pertanyaan sandaran gagal
500203,Namakan semula gagal. Sila cuba lagi kemudian
500204,Sandaran tidak wujud
500205,Gagal memadamkan sandaran
500206,Gagal mengeset semula sandaran
500207,Gagal memulihkan sandaran
500208,Operasi sandaran sebelumnya sedang berjalan. Tidak dapat beroperasi berulang kali
500209,Operasi gagal
500210,
500211,
500212,
500213,
500214,
500215,
500216,
500217,
500218,Gagal masuk kerana ralat rangkaian. Sila cuba lagi kemudian
500219,Tidak dapat memasuki peta haram. Sila tetapkan semula
500220,
500301,Mulakan undi untuk menendang mereka keluar
500302,Sekurang-kurangnya 3 orang ahli bilik diperlukan untuk memulakan undi
500303,Undi untuk keluar sedang dijalankan. Sila cuba lagi kemudian
500304,Had undi keahlian minggu ini telah dicapai. Tidak dapat memulakan undi pada masa ini
500305,Mengundi terlalu kerap. Sila cuba lagi kemudian
500306,Baki permulaan minggu ini: [color=#0AAA1A]@1
500307,[color=#D13B3B]@1[/color] telah memulakan undian untuk mengalih keluar pengguna berikut. Adakah anda setuju?
500308,Baki Masa : @1s
500309,"Malangnya, pemain lain telah memilih anda keluar dari bilik semasa Secara automatik keluar dalam [color=#CCE945]@1s[/color]."
500310,Undi keluar diluluskan. [color=#FA7A0F]@1[/color]'akan dikeluarkan dari bilik semasa dalam [color=#CCE945]@2s[/color].
500311,"Harap maaf, ciri ini pada masa ini hanya tersedia untuk Ahli Mini."
500401,Sedang Bermain
500402,Rakan anda @1 telah menyertai bilik. Pergi bertanya khabar!
500500,Anda telah dilaporkan beberapa kali baru-baru ini. Tidak dapat menukar nama pasukan sehingga @1.
500501,Anda telah dilaporkan beberapa kali baru-baru ini. Tidak dapat menukar nama pasukan secara kekal.
600000,Pengesahan gagal. #cFF0000This dokumen telah mencapai had pengesahan#n. Anda hanya mempunyai # cFF0000@1 lebih banyak peluang # n untuk pengesahan hari ini.
600001,Pengesahan gagal kerana #cFF0000incorrect maklumat dokumen#n. Sila berikan maklumat identiti sebenar anda. Anda hanya mempunyai # cFF0000@1 lebih banyak peluang # n untuk pengesahan hari ini.
600010,Tumbuhan [warna = #0aba1d] tumbuh dengan baik[/warna]
600011,Kilang itu [color=#ffda0a]thirsty[/color]
600012,Kilang itu [color=#ff3d2b]habis[/color]
600013,<a href='@1'>[color=#E0F61E]@2[/color]</a>
600014,Kemajuan Semasa: [color=#52c8ff]@1[/color]/[color=#f7e3a6]@2[/color]
600015,Penyiraman maksimum untuk hari ini.
600016,Kawalan perosak maksimum untuk hari ini.
600020,Hantar ke [color=#5aea0a]@1[/color]
600021,Daripada [color=#5aea0a]@1[/color]
600022,[color=#5aea0a]@1[/color] berbakat [color=#5aea0a]@2[/color]
600023,@1#c5aea0a dihantar #n@2#c5aea0a@3X@4#n
600024,Kesan Khas Hadiah (#c0aaa1aOn#n)
600025,Kesan Khas Hadiah (#cef2d2dOff#n)
600030,Pengembara lain sedang memainkan peta ini. Cubalah sekarang!
600031,Banyak peta menarik di sini. Sertai pengembara lain dan berkawan dalam mod berbilang pemain dalam talian!
600040,Anda mesti didaftarkan sekurang-kurangnya 3 bulan
600041,Skor kredit anda mestilah sekurang-kurangnya 90 mata
600042,"1. Pemain dengan skor kredit lebih besar daripada atau sama dengan 90 dan tempoh pendaftaran lebih daripada 3 bulan boleh mengambil Percubaan Sarjana. Berjaya dalam percubaan ini memberi mereka gelaran Master dan keistimewaan untuk mentor perantis. Menyelesaikan tugas harian dengan perantis memberikan mata dan ganjaran yang sepadan. 2. Apabila sarjana meningkat, mereka boleh mengembangkan bimbingan mereka, mengambil maksimum 3 perantis. 3. Apabila perantis berjaya menjadi perantis, bentuk ikatan mentor-murid, dan mereka boleh bersama-sama menangani tugas untuk mendapatkan ganjaran."
600043,"1. Apabila perantis menyelesaikan tugas mentor-murid dan mengumpul mata yang diperlukan, mereka akan mendapat tajuk unik dan stash Kacang Mini. 2. Apabila tuan menyelesaikan tugas mentor-murid dan mengumpul mata yang diperlukan, mereka akan mendapat lencana tajuk unik, Kacang Mini, kulit tersuai, dan cat semburan."
600044,Peluang percubaan hari ini ditinggalkan: [color=#FFDB35]@1[/color]
600045,Titik Induk: @1
600046,Perantis: @1/@2
600047,Gagal ambil data mentor-murid
600048,"1. Anda mempunyai 5 peluang untuk mengambil bahagian dalam Percubaan Sarjana setiap hari. 2. Jika anda menamatkan percubaan di sini, anda tidak akan dapat mengambil bahagian dalam percubaan tuan untuk 24 jam akan datang."
600049,Anda boleh mempunyai perantis @1
600050,Saya
600051,II.
600052,III.
600053,IV.
600054,Ⅴ
600055,VI.
600056,VII.
600057,VIII.
600058,IX.
600059,Ⅹ
600060,Mata yang diperlukan: @1
600061,@1-@2
600062,Bilangan maksimum murid: @1
600063,Diberikan semasa naik taraf
600070,Tuan Junior
600071,Tuan Pertengahan
600072,Master Lanjutan
600073,Tuan Tertinggi
600074,Guru Besar
600080,Perantis Junior
600081,Perantis Pertengahan
600082,Perantis Lanjutan
600083,Perantis Tertinggi
600090,Hubungan yang ditubuhkan: @1d
600091,Tahap Perantis: @1
600092,Tahap Induk: @1
600093,Titik Induk: @1
600094,Petua Bimbingan
600095,Anda sudah lulus. Bimbingan selanjutnya tidak akan memberi anda mata
600096,Sekurang-kurangnya satu perantis diperlukan untuk menuntut
600097,Boleh dituntut selepas mempunyai tuan
600098,Had harian dicapai
600099,Sistem mentor-murid
600100,Faham
600101,Keputusan Percubaan
600102,Cabaran failed@1 peluang ditinggalkan hari ini
600103,Cuba lagi
600104,Tamat Bimbingan
600105,Menamatkan bimbingan akan membatalkan semua permintaan bimbingan sebelumnya
600106,Mengesahkan
600107,Tamatkan Hubungan
600108,Adakah anda pasti mahu menamatkan bimbingan anda dengan [color=#2E89B7]@1[/color]?
600109,Tiada bimbingan dibenarkan dalam tempoh 24 jam
600110,Tidak boleh menjadi tuan dalam masa 24 jam
600111,Siswazah
600112,"Sila pilih sama ada untuk menamatkan pengajian atau tidak. Tiada lagi mata yang akan diperolehi jika anda tidak lulus. Jika anda lulus, anda boleh mencari tuan lain atau menjadi tuan sendiri"
600113,Jangan Lulus
600114,Cabaran Pengijazahan
600115,"Malangnya, anda telah gagal dalam cabaran"
600116,Cabaran Lagi
600117,Tahniah! Anda telah melepasi cabaran
600118,Graduan Sekarang
600126,Pengendalian Permintaan Bimbingan: Permintaan tidak wujud
600127,Mengendalikan Permintaan Bimbingan: Permintaan telah tamat masa
600128,Kini di bawah kesejukan penalti kerana menjadi tuan
600129,Had cabaran induk dicapai
600130,Skor kredit yang tidak mencukupi untuk menjadi tuan
600131,Masa pendaftaran yang tidak mencukupi untuk menjadi tuan
600132,Graduasi Perantis: Cabaran Pengijazahan tidak selesai
600133,Pengecualian Identiti
600134,Status percuma diperlukan untuk operasi ini
600135,Perantis tidak wujud
600136,Mengendalikan Permintaan Bimbingan: Pemain ini tidak mencari bimbingan
600137,Ganjaran dituntut
600138,Tempoh terlalu pendek. Tidak dapat menamatkan hubungan
600139,"Status identiti telah berubah, mengambil semula data"
600140,Mata yang tidak mencukupi untuk menuntut ganjaran
600141,Tahap tidak cukup tinggi. Tidak dapat mengambil ujian tamat pengajian
600142,Tuan ini tidak boleh mempunyai lebih banyak perantis
600143,Tidak dapat menghantar lebih banyak permintaan bimbingan hari ini
600144,Hubungan berat sebelah menamatkan penalti: Tidak dapat mengambil murid buat sementara waktu
600145,Di bawah penalti: Tak boleh dapatkan bimbingan
600146,Antipenipuan: Token tidak sepadan semasa mengosongkan pentas
600150,Mata Saya: @1
600151,Dinaik taraf
600152,Pemain tidak dijumpai. Sila sahkan UID
600153,Pemain ini belum menyelesaikan Percubaan Master. Tidak dapat menjadi tuan
600154,Tidak dapat mengambil pengguna ini sebagai perantis pada masa ini
600155,IP: @1
600156,"Permintaan bimbingan dihantar. Sebaik sahaja pemain ini menerimanya, anda akan menjadi perantis mereka."
600157,Tamatkan percubaan sekarang?
600160,Tarikh Acara: @1 - @2
800501,Pesta Penciptaan
800502,Kreatif sekarang!
800503,Masa Acara: 07/13-08/31
800504,Runut Komuniti
800505,Trek Kreatif
800506,Hantar Kemasukan Anda
800507,Menerokai lebih banyak ciptaan di Lobi Berbilang Pemain
800508,Perkongsian Komuniti
800509,Kumpulan Hadiah Bertuah
800510,Juta Syiling Mini
800511,Hadiah Utama Barangan
800512,Tujuh Divisyen
800513,Hadiah 10k
800514,Sokongan Streamer
800515,Piala Kehormat
800516,Menerokai lebih banyak ciptaan di Lobi Berbilang Pemain
800517,Karya Yang Memenangi Anugerah
800518,Pemenang Trek Kreatif Festival Penciptaan 2022 telah diumumkan! Mari kita ucapkan tahniah kepada pemenang berbakat bersama-sama! Ketik butang di bawah untuk melihat kerja-kerja hebat ini!
800519,Semak Ciptaan Pemenang Anugerah
800520,Strim Langsung Majlis Anugerah
800521,Penyerahan Jejak Komuniti Terbuka
800522,Penyerahan Trek Kreatif Terbuka
800523,Tarikh Akhir Penyerahan Trek Kreatif
800524,Creative Track Results Pengumuman Tarikh Akhir Penyerahan Trek Komuniti
800525,Majlis Anugerah Trek Kreatif
800526,Paparan Ganjaran Jejak Komuniti
800527,Tugas Penciptaan
800528,Kedai Penebusan
800529,Selesaikan tugas penciptaan untuk mendapatkan kreativiti dan memenangi ganjaran yang luar biasa! (07/13—08/24)
800530,Mencipta Tugas Penciptaan Festival
800531,Peraturan Acara
800532,"Selamat datang ke Festival Penciptaan, di mana kita hidup dengan moto Kreativiti untuk Semua. Ini adalah perayaan tahunan utama semua perkara yang kreatif untuk komuniti pengguna kami yang luar biasa. Ini semua tentang menyediakan platform untuk minda muda mengejar impian mereka dan mempamerkan kreativiti mereka. Berikut ialah perkara yang ada untuk acara ini:1. Pada halaman acara, anda boleh menyimpan tab pada pelbagai nod dan kemajuan semasa Festival Penciptaan tahun ini. Selesaikan tugas penciptaan untuk mendapatkan Mata Kreativiti, yang boleh digunakan untuk menebus item kedai yang hebat. Tugas-tugas ini ditetapkan semula setiap hari pada tengah malam dan berakhir pada 24 Ogos jam 24:00. Oleh itu, pastikan anda menuntut ganjaran anda tepat pada masanya! 2. Festival Penciptaan tahun ini mempunyai dua trek utama. Trek Kreatif merangkumi tujuh kategori: Permainan, Bangunan, Litar, Model, Seni, Video, dan Kesusasteraan. Panel penilaian rasmi kami akan menilai penyertaan berdasarkan kualiti, dan pencipta teratas boleh bersaing untuk hadiah utama sehingga 30,000 CNY. Dengan jumlah hadiah terkumpul melebihi 700,000 CNY, terdapat juga trofi kehormat dan majlis anugerah. Bintang Kreativiti seterusnya boleh menjadi anda! 3. Trek Komuniti adalah semata-mata untuk penyerahan peta. Selagi kerja anda memenuhi syarat, anda boleh menyertai pencipta lain dalam berkongsi kumpulan hadiah lima juta Mini Syiling pada peringkat yang berbeza. Terdapat bonus populariti eksklusif, Kolam Hadiah Luckystar yang menyegarkan setiap hari, serta hadiah harian kotak misteri barangan dan siri buku. Ada sesuatu di sini untuk semua orang! 4. Mendapat lebih daripada satu ace sehingga lengan baju anda? Anda boleh melompat ke kedua-dua trek sekaligus. Untuk semua peraturan nitty-gritty dan apa yang layak sebagai entri yang sah di setiap trek, hanya tekan garis panduan pada halaman acara."
800533,Tahniah
800534,Kreativiti
800535,Tuntutan
800536,Pergi Lengkap
800537,Tuntut Ganjaran
800538,Mendakwa
800539,Ditebus
800540,Penciptaan Festival Avatar Frame
800541,Tamat tempoh. Sila ketik lagi
800542,"Kreativiti tidak mencukupi, sila lengkapkan tugas acara untuk mendapatkan lebih banyak pendapatan"
800543,Tugas Tunggal
800544,Tugas Harian
800545,Anda sedang dalam peta dan tidak boleh melompat ke halaman ini. Sila keluar dari peta dan cuba lagi!
1000001,Sila pilih jenis terjemahan:
1000002,"Surat, Papan hitam"
1000003,Plugin
1000004,"Nama peta, perihalan"
1000005,Pengenalan Pengaktifan Peta
1000006,Nama Pasukan
1000007,Memicu Teks
1000008,Terjemahan Selesai:
1000009,Terjemahan Gagal:
1000010,Memuat turun permainan...
1000011,Memuatkan permainan...
1000012,Memasuki permainan...
1000013,Anda tidak berada dalam persekitaran WiFi sekarang. Dianggarkan menggunakan @1 MB untuk memuat turun dan memasuki permainan.
1000014,Memuatkan notis. Sila tunggu..
1000015,Permainan ini memulakan...
1000016,Auto laras perspektif
1000017,MAIN BERSAMA-SAMA
1000018,Peta yang serupa
1000019,@ 1 Pengkritik mengesyorkan ini
1000020,@1 pemain sedang bermain
1000021,Menyertai
1000022,"Anda belum menghidupkan pemberitahuan dan mungkin terlepas mesej, jemputan, cadangan peta dan pengumuman bonus acara rakan anda!"
1000023,Hidupkan Sekarang
1000024,Hidupkan pemberitahuan tolak untuk mengelakkan kehilangan mesej penting rakan anda!
1000025,Mengabaikan
1000026,Hidupkan sekarang
1000027,Pemberitahuan Mesej
1000028,"(Jika anda tidak menerima pemberitahuan mesej selepas menghidupkan, anda boleh menyemak ""Tetapan"")"
1000029,Jemputan Bilik
1000030,Mesej Rakan
1000031,Mesej Peta
1000032,Pemberitahuan Mesej Peribadi
1000033,Tarik ke bawah untuk segar semula
1000034,Tarik ke atas untuk segar semula
1000035,Melepaskan untuk menyegar semula
1000036,Lepaskan untuk melihat lebih lanjut
1000037,Masa untuk tidur
1000038,Tidur untuk melangkau malam dan menambah Stamina.
1000039,Bersedia untuk tidur
1000040,Gaya Antara Muka
1000041,Gaya Klasik
1000042,Gaya CREATA
1000043,Mulakan semula permainan untuk menjadikan tetapan berkuat kuasa. Ketik OK untuk memulakan semula.
1000044,Tetapan akan berkuat kuasa selepas memulakan semula permainan lain kali seterusnya
1000045,Versi pelanggan anda terlalu rendah untuk menyertai bilik. Adakah anda ingin mengemas kini?
1000046,Tiada Mod UI
1000047,Ketik kawasan di bahagian atas skrin untuk menunjukkan butang seting dan keluar dari mod tanpa UI
1000048,Mengesahkan
1000049,Tiada lagi petua
1000050,Atribut yang Mungkin
1000051,Panggilan gagal
1000052,Batalkan Log Masuk
1000053,"Tahniah, UID berjaya diwujudkan."
1000054,Tukar
1000055,Log Masuk Facebook
1000056,Log Masuk Google
1000057,Log Masuk ID Apple
1000058,Mengikat Akaun
1000059,"Apakah faedah mengikat akaun saya? 1. Anda boleh menggunakannya untuk memulihkan UID anda jika anda terlupa. 2. Jika anda terlupa kata laluan anda, anda boleh menetapkannya semula melalui e-mel terikat. 3. Anda boleh log masuk ke permainan secara langsung melalui akaun pihak ketiga yang terikat, yang sangat mudah."
1000060,Ganjaran Mengikat
1000061,Anda boleh menerima ganjaran lumayan selepas berjaya mengikat akaun anda
1000062,"Maaf, akaun anda telah terikat kepada UID lain."
1000063,Tetamu
1000064,Atau
1000065,UID lain
1000066,Pilih Kaedah Log Masuk
1000067,Log masuk lain
1000068,Log Masuk Akaun
1000069,Log masuk dengan nombor telefon anda
1000070,Tiada akaun?
1000071,Log masuk dengan E-mel
1000072,Sila masukkan alamat e-mel anda
1000073,Masukkan kod pengesahan di sini
1000074,Sila masukkan nombor telefon anda
1000075,Menerima
1000076,Masukkan akaun/e-mel/UIN anda di sini
1000077,Log masuk
1000078,Kata laluan
1000079,Soal Jawab Keselamatan
1000080,Sila masukkan UID / e-mel
1000081,Sila masukkan kata laluan anda
1000082,Ambil akaun dan kata laluan
1000083,Mendapatkan semula dengan E-mel
1000084,Dapatkan semula melalui Telefon
1000085,Anda menetapkan semula kata laluan anda melalui maklumat terikat
1000086,Daftar UID baharu
1000087,Setkan Kata Laluan
1000088,Sediakan Soalan Keselamatan
1000089,Dikemukakan
1000090,"8~12 aksara, dengan nombor dan huruf"
1000091,Sahkan Kata Laluan
1000092,Sila masukkan kata laluan di atas sekali lagi
1000093,Nama pengguna
1000094,Tolong jangan gunakan nama sebenar anda
1000095,Soalan 1:
1000096,Jawapan 1:
1000097,Soalan 2:
1000098,Jawapan 2:
1000099,Pengembara yang dihormati
1000100,"Pengembara yang dihormati, Anda telah berjaya mendaftarkan UID anda [color=#00cc33]%s[/color]. Sila ingat UID dan kata laluan anda [color=#00cc33]%s[/color]. Anda boleh menulisnya di atas kertas atau menyimpan tangkapan skrin ke album telefon anda."
1000101,Tidak mahu terima kasih
1000102,Simpan ke Album Telefon
1000103,MULA
1000104,"Maaf, kata laluan hanya boleh mengandungi nombor dan huruf."
1000105,"Maaf, kata laluan yang salah untuk pengesahan kedua. Sila cuba lagi."
1000106,"Maaf, kata laluan atau UID/e-mel adalah salah."
1000107,"Harap maaf, jawapan kepada soalan atau UID/e-mel adalah salah."
1000108,"Tamat masa, sila daftar semula."
1000109,"Harap maaf, anda hanya boleh mendaftar sehingga 3 UID sehari."
1000110,"Harap maaf, anda hanya boleh mendaftar sehingga 10 UID."
1000111,"Maaf, nama pengguna tidak tersedia."
1000112,Log masuk dengan UID
1000113,(Sila ingat UID dan kata laluan anda)
1000114,Bind WeChat
1000115,(Pengesahan SMS)
1000116,Isu Kata Laluan
1000117,Perjanjian pengguna dan peringatan dasar privasi
1000118,"Sila baca perjanjian pengguna dan dasar privasi dengan teliti, dan anda boleh menggunakan produk ini selepas anda ketik bersetuju. Apabila anda mengetik bersetuju, ini bermakna anda telah memahami dan bersetuju dengan terma dan syarat, yang akan mengikat anda secara sah."
1000119,Ketik untuk membaca teks penuh perjanjian:
1000120,Perjanjian Lesen dan Perkhidmatan Permainan
1000121,Dasar Privasi
1000122,Sila semak rangkaian anda dan log masuk semula
1000123,Imbas untuk muat turun
1000124,Hantar kod pengesahan
1000125,Mengikat telefon anda adalah cara penting untuk mendapatkan kata laluan anda dan memastikan keselamatan akaun anda. Sila isikan nombor telefon anda dengan berhati-hati untuk mengelakkan risiko keselamatan.
1000126,Isikan nombor telefon
1000127,Mengikat telefon
1000128,Buka nombor telefon
1000129,"Nombor telefon ini telah didaftarkan dalam ""saluran QQ"", sila muat turun Mini World dalam ""saluran QQ"" dan log masuk semula."
1000130,OK
1000131,Petua yang sesuai dengan umur
1000132,"1. Mini World adalah permainan kotak pasir 3D yang sangat percuma, sesuai untuk pengguna berumur 12 tahun ke atas. Adalah disyorkan bahawa kanak-kanak di bawah umur bermain permainan ini di bawah pengawasan ibu bapa. 2. Permainan ini berdasarkan latar belakang maya dan cerita. Jalan ceritanya mudah dan positif tanpa penyesuaian berdasarkan sejarah atau peristiwa sebenar. Permainan ini berdasarkan tema penciptaan. Pemain boleh meneroka atau mencipta dunia baru, atau membina bangunan yang indah dan megah. Permainan ini mempunyai permainan konfrontasi yang kompetitif untuk menggalakkan pemain memperbaiki dan mencabar diri mereka sendiri. Terdapat sistem sosial berdasarkan teks dan suara dalam permainan. 3. Permainan ini mempunyai sistem pengesahan nama sebenar untuk pengguna. Pengguna yang disahkan sebagai kanak-kanak di bawah umur akan tertakluk kepada sekatan berikut: pengguna di bawah umur 8 tahun tidak boleh menambah nilai; pengguna bawah umur 8 tahun tetapi di bawah umur 16 tahun mempunyai jumlah cas semula tunggal tidak lebih daripada RMB 50, dan jumlah cas semula bulanan terkumpul tidak boleh melebihi RMB 200; untuk pengguna bawah umur berumur lebih 16 tahun, jumlah cas semula tunggal tidak boleh melebihi RMB 100, dan jumlah cas semula bulanan terkumpul tidak boleh melebihi RMB 400. 4. Kanak-kanak bawah umur hanya boleh bermain permainan dari jam 20:00 hingga 21:00 setiap hari pada hari Jumaat, Sabtu, Ahad dan semasa cuti."
1000133,"Untuk menukar UID, sila ambil perhatian: 1. Sila muat naik penjimatan penting terlebih dahulu untuk mengelakkan kerugian. 2. Apabila bermain dalam permainan dan menemui kata laluan yang salah, anda boleh cuba menukar kaedah log masuk untuk menyelesaikan masalah tersebut."
1000134,Telefon bimbit berjaya terikat
1000135,Peringatan Keselamatan Akaun
1000136,Peningkatan Keselamatan Akaun
1000137,Sila tunggu
1000138,Anda sudah mengikatnya
1000139,"Amaran: Selepas menyahikatan UID asal daripada nombor mudah alih anda, anda tidak akan dapat menggunakan nombor telefon untuk log masuk dan mengambil akaun atau kata laluan UID asal."
1000140,Unbind UID asal
1000141,"Pengembara yang dihormati, Anda telah berjaya mengikat nombor telefon anda! Selepas itu, anda boleh terus menggunakan nombor telefon ini untuk log masuk ke Mini World. Jika anda ingin menukar nombor telefon anda, anda boleh mengubah suainya dalam Pengurusan Tetapan-Akaun."
1000142,Setkan kata laluan nombor
1000143,Mengesetkan kata laluan teks
1000144,Jawapan
1000145,Peningkatan Akaun
1000146,Bind QQ
1000147,"Pengembara yang dihormati,"
1000148,"Pengembara yang dihormati, Anda telah berjaya mendaftarkan UID anda [color=#00cc33]%s[/color]. Sila ingat UID dan kata laluan anda [color=#00cc33]%s[/color]. Anda boleh menulisnya di atas kertas atau menyimpan tangkapan skrin ke desktop anda."
1000149,
1000150,
1000151,Main Sekarang
1000152,Lihat Lagi
1000153,Penerangan Status
1000154,Tiada peta untuk dimuat naik
1000155,Anda belum memuat naik peta
1000156,Ralat rangkaian.
1000157,Ketik untuk mencuba lagi
1000158,Pilih semula
1000159,Menghapuskan
1000160,Tiada siapa yang sedang menempah lagu
1000161,Datang memesan lagu
1000162,"Masukkan nama pemain, bilik dan peta"
1000163,Eksklusif Pemula
1000164,@1 hari lagi
1000165,Tugas Eksklusif Baru
1000166,Undur: @1:@2:@3
1000167,Tugas disegar semula setiap hari. Cepat dan lengkapkannya.
1000168,Tuntutan
1000169,Pergi ke Tugas
1000170,Mendakwa
1000171,Pergi ke Melengkapkan
1000172,Selesaikan tugas @1 (@2/@3)
1000173,Anda boleh menuntut kulit adat kekal (pilih salah satu daripada tiga)
1000174,Kulit Percuma
1000175,@1d
1000176,Selesaikan tugas untuk memenangi kulit kekal. Boleh didapati pada hari berikutnya.
1000177,Acara Terhad
1000178,Kekal
1000179,Pilih 1 daripada 3 untuk menuntut
1000180,Kemajuan Semasa
1000181,Segar semula setiap hari. Sila tuntut ganjaran anda tepat pada masanya!
1000182,Kulit baru boleh didapati. Jangan ketinggalan!
1000183,Bilik @1 disediakan
1000184,Ramai orang memainkan peta ini. Masuk dan lihatlah!
1000185,Rakan anda memanggil anda untuk pergi ke Taman untuk menuai buah-buahan!
1000186,"Maaf, akaun pihak ketiga anda telah terikat kepada UID lain."
1000187,Dewan Pasukan
1000201,Kumpulan Hadiah minggu ini
1000202,"Waktu Acara: Bermula setiap petang Jumaat, Sabtu, dan Ahad dari 20: 00 hingga 21: 00."
1000203,Hadiah Pertama
1000204,Hadiah Kedua
1000205,Hadiah Ketiga
1000206,Tetapkan kalendar untuk mendayakan [color=#FFFF00]Skin Shards[/color]
1000207,Dituntut minggu ini
1000208,Peraturan Acara
1000209,Disimpan di Gudang
1000210,Tahniah
1000211,Kongsi Sekarang
1000212,(Hidupkan peringatan kalendar dan anda tidak akan terlepas ganjaran)
1000213,Operasi anda terlalu kerap. Sila cuba lagi kemudian.
1000214,Capaian kalendar diperlukan
1000215,Acara ini belum bermula
1000216,Bukan semasa masa acara
1000217,Tiada cabutan
1000218,"1. Masa Cabutan: Setiap hari Jumaat, Sabtu, Ahad petang dari jam 20:00 hingga 21:00. \\n;2. Syarat Penyertaan: Semua pengguna boleh mengambil bahagian. Maksimum 3 hadiah boleh dikeluarkan dalam seminggu. Jika peringatan kalendar disemak, anda juga boleh mendapatkan pek langganan tambahan setiap minggu.\\n;3. Kumpulan Hadiah: 3 hadiah akan dipilih secara rawak setiap minggu untuk membentuk kumpulan hadiah, yang dibahagikan kepada hadiah pertama, kedua dan ketiga. Kumpulan hadiah disegarkan semula setiap minggu.\\n;4. Peluang Cabutan Bertuah: Anda boleh log masuk pada hari Jumaat, Sabtu, dan Ahad untuk mendapatkan 1 peluang untuk menarik, sehingga 3 peluang seminggu. Peluang Cabutan Bertuah perlu digunakan pada minggu semasa, yang akan ditetapkan semula minggu depan.\\n;5. Cara Menyertai: Klik butang [Lukis Sekarang] untuk menarik ganjaran. Hadiah-hadiah yang telah dikeluarkan tidak lagi akan dikembalikan kepada kumpulan hadiah. Jika anda membuat cabutan selama tiga hari berturut-turut, anda boleh menerima semua hadiah pada minggu ini.\\n;6. Peluang Menang:\\n;? ?Hadiah Ke-1-20%\\n;? Hadiah ke-2-35%\\n;? Hadiah ke-3-45%\\n;7. Hadiah Langganan: Tetapkan peringatan kalendar setiap minggu untuk membuka kunci hadiah langganan sekali. Selepas membukanya, anda akan menerima salah satu ganjaran berikut secara rawak: Primal Pack, [Leonardo] Skin Shard, [Lynn] Skin Shard, [Little Seal] Mount Shard, dan Lucky Cat Avatar Frame. Peluang untuk memenangi 5 hadiah adalah semua 20%. Selepas syarat dipenuhi, klik kotak hadiah di sebelah kanan untuk menuntutnya\\n\\n; [Tetapkan Peringatan Kalendar]\\n;1. Semak ""Tetapkan Peringatan Kalendar"" dan lengkapkan kebenaran, kemudian anda boleh merakam aktiviti dalam kalendar sistem, dan dapatkan hadiah langganan tambahan setiap minggu.\\n;2. Selepas menyemak ""Tetapkan Peringatan Kalendar"", apabila anda menerima pek langganan, peristiwa dua minggu akan datang akan direkodkan dalam kalendar sistem.\\n;3. Menyahtanda ""Tetapkan Peringatan Kalendar"" tidak akan memadamkan peristiwa yang dirakam. Anda boleh pergi ke kalendar untuk memadamkannya sendiri."
1000219,Kongsi hadiah hujung minggu pada hujung minggu dengan rakan anda
