ID,描述
1001491,"Olá, entusiastas do Mini World! Sou o Semi-Immortal, não apenas um criador de vídeos do Mini World, mas também um jogador fervoroso e criador de mapas. Meu amor por esse jogo é profundo e, graças ao apoio de meus incríveis amigos, estou orgulhosamente representando o Mini World. Estou determinado a retribuir à comunidade Mini World. Portanto, se você é fã dos vídeos do Semi-Immortal e apoia meu trabalho, seria uma honra se você se juntasse a mim nessa jornada. E eu prometo que teremos muito mais conteúdo empolgante pela frente!"
1001492,"Girando contos do Mini Mundo com uma pitada de humor, espalhando alegria para os espectadores. Obteve os 10 primeiros lugares nas finais do Watermelon Play em 2020 e 2021!"
1001493,Um criador de conteúdo hilário que não consegue passar um dia sem fazer piadas. Possui uma enorme base de fãs de mais de 9 milhões de pessoas e adora se juntar a outros aventureiros do Mini World para algumas travessuras multijogador online.
1001494,"Um comentarista de jogos experiente, com mais de três anos no jogo e um número de seguidores que chegou a dois dígitos. Coroado Mini World's Popularity Creator de 2020, e alguns vídeos atingiram mais de 20 milhões de visualizações!"
1001495,"Um ""garotão"" que ama a vida e é amigo das crianças, excelente criador de vídeos engraçados, adoráveis e com histórias do Mini World. Ele é o Embaixador do Mini World 2021, espalhando positividade e prometendo conteúdo ainda mais divertido."
1001496,Um criador de vídeos viajando pela expansão galáctica do Mini World. Transformar minha paixão em minha profissão é o trabalho mais feliz do mundo. Minha missão é compartilhar essa alegria sem limites com o maior número possível de pessoas!
1001497,"Não tenho aparência de galã, mas tenho uma paixão pela criatividade e um amor pelo Mini World fora de série. Prometo manter viva a faísca inicial e fornecer um monte de conteúdo emocionante diariamente. Se você é fã dos meus vídeos, junte-se à torcida e alimente meu fogo!"
1001498,"Sou Memories, talvez você também me conheça como o Rei do Não-Show. Nasci como um andarilho, sempre ansioso por aventuras épicas. No entanto, encontrei o Mini World e deixei minha espada para trás, tornando-me um aventureiro nesse reino pixelado. Aqui, encontro consolo, liberdade sem limites e a busca por poesia e horizontes distantes."
1001499,"Sou primo do Memories, você pode me chamar de Priminho. Gosto de criar todos os tipos de mapas de sobrevivência peculiares e tenho um talento especial para brincadeiras. Gosto de criar construções incríveis e, às vezes, fazer pegadinhas com meu primo mais velho."
1001500,"Apresentamos Para, a queridinha do teatro de histórias do Mini World. Como membro da Watermelon Video Gaming Pros e embaixadora do Mini World, ela captura os contos caprichosos, as narrações peculiares e os momentos eletrizantes dos jogos que mantêm todos nós entretidos."
1001501,Conheça o maestro do Mini World de vídeos originais e hilários. Eu aperfeiçoei a arte de transformar nossas loucas escapadas de jogos em conteúdo de dar água na boca. Junte-se a mim no reino dos jogos para risadas e aventuras sem fim!
1001502,"Saudações, pessoal! Meu nome é SheepScroll, o mapeador que aceita desafios diários dos seguidores. Com um toque cômico, você pode ver minhas travessuras no Snack Video - basta procurar por ""SheepScroll"" para dar mais risadas!"
1001503,É a YinoSis em casa! Meus seguidores me chamam carinhosamente de Rainha da Sobrevivência ou de Fada da Sobrevivência. Prepare-se para um passeio selvagem por diversos fluxos de sobrevivência que fazem todo mundo falar. Pronto para participar da festa? Basta procurar Yino Mini World no Snack Video!
1001504,"Conheça o Emperor! Sou a Super Lucky Star não tão sortuda do Mini World. Por que, você pergunta? Porque tenho o dom de desenterrar o que não pode ser encontrado nas minas!"
1001505,"Sou seu comentarista de jogos amigável e tenho mantido a plataforma iQiyi em alta por quatro anos incríveis. Minha especialidade? Mergulhar em mapas de histórias emocionantes e aventuras imersivas de resolução de quebra-cabeças. Se você está pronto para um passeio selvagem, clique no botão seguir agora!"
1001506,"Olá, sou a irmã Xiao Yu! Tenho um talento especial para contar histórias intrigantes no mundo colorido do Mini World."
1001507,"Como criador de vídeos de mini-enredo, eu crio histórias cativantes que mergulham fundo no coração do jogo. Junte-se a mim para explorar a fantástica jogabilidade e transformá-la em vídeos de histórias inesquecíveis."
1001508,"Sou o Daredevil Wang, mas a maioria das pessoas me chama de Old Wang! Sou o mestre dos comentários ao vivo malucos que são tudo menos comuns. Com mais de 3 milhões de seguidores e impressionantes 1 bilhão de visualizações de vídeos, sou uma verdadeira sensação. Cheguei até a entrar na lista dos principais influenciadores no terceiro trimestre de 2021. Pronto para rir a valer comigo?"
1001509,"Olá, sou SpicySnack, seu amigável criador de comédias do Mini World! Tenho uma verdadeira paixão pelo Mini World e sou muito grato por todo o seu apoio e amor. Do zero até onde estou agora, tem sido uma jornada de montanha-russa cheia de desafios e alegrias. Tudo isso graças a espectadores como você. Portanto, se você é um fã, não se esqueça de votar em mim - seu apoio significa muito!"
1001510,"Conheça o tagarela Pink Little Sheep, o animador que combina charme com habilidades loucas de jogo!"
1001511,"Sou a sensação máxima do Mini World, conhecido por acrescentar um sabor extra ao jogo. Coroado como o Criador de Mini World do Ano de 2020,"
1001512,"Tenho impressionantes 2,29 milhões de seguidores no TikTok que não se cansam dos meus vídeos hilários e transmissões ao vivo."
1001513,"Saudações a todos! Eu sou a Honey, uma streamer do Mini World, e percorri um longo caminho desde o zero até a impressionante marca de 6 milhões de seguidores. É graças ao vosso apoio incentivo que estou aqui hoje. Ser nomeada Criadora do Ano do Mini World é um sonho que se tornou realidade, e espero que vocês continuem torcendo por mim. Continuarei espalhando energia e alegria sem limites!"
1001514,"Aqui é a animada e divertida Honey Melody! Vinda de Chongqing, ela é a comentarista fervorosa do jogo, com um talento especial para a comédia e vibrações relaxantes. Você a encontrará criando vídeos fantásticos sobre construção de casas e sobrevivência. Está se sentindo um pouco deprimido? Ela está aqui para alegrar seus dias de jogo!"
1001515,"Prepare-se para rir com ChickenJuiceBro, seu amigo comentarista de jogos no Mini World! Ele é um criador de jogos do Mini World que já criou várias aventuras animadas no Mini World. ChickenJuiceBro tem o compromisso de trazer a você um conteúdo ainda mais valioso e emocionante no futuro. Fique ligado para mais programas emocionantes e empolgantes!"
1001516,"Saudações do Meow Planet! Eu sou a Cat, sua doce e divertida streamer. Estou muito feliz em conhecê-lo no Mini World, onde cada voto que você dá significa um mundo de alegria para mim! Minha missão é espalhar sorrisos por toda parte! Para me ver no Tiktok, procure por Cat Gaming. Muito obrigada!"
1001517,"Saudações, amigos gamers! Aqui é a Anny, a vossa companheira diária de jogos. Os comentários de nível dourado são a minha praia, e as minis são o meu playground. Querem se juntar à diversão? Vão até ao Snack Video e procurem por Mini World Anny para me verem transmitindo!"
1001518,"O maestro do Mini World da sobrevivência hardcore, conhecido por sua imaginação sem limites. Com reflexos tão afiados quanto uma navalha, ele conquistou todos os chefes do Mini World em apenas 10 dias. Pronto para enfrentar o maior desafio de sobrevivência?"
1001519,"Olá, pessoal! Sou o Geigei, o amigão da vizinhança, um conhecedor de todos os tipos de mapas criados por seguidores que realmente aumentam minha adrenalina. E sabe de uma coisa? Eles até me apelidaram de Scream Streamer. Meus seguidores podem estar sempre me provocando, mas eu os trato como meus primeiros amores. Com hilárias travessuras de mudança de voz, eu os levarei em uma mini aventura como nenhuma outra!"
1001520,"Little Swallow é um comentarista original e criador de conteúdo com mais de 2,4 milhões de seguidores em todas as plataformas. Ele é sua fonte de referência para conteúdo de jogos de alto nível que é divertido, vibrante e cheio de positividade."
1001521,"Conheça Bin, seu amigo contador de histórias no universo dos jogos. Eu transformo pensamentos em contos épicos para compartilhar. Todos nós temos nosso sol interior, e o meu é minha personalidade, que brilha com todas as suas peculiaridades. A perfeição não é real, mas estou em uma jornada para chegar o mais perto possível, preenchendo as lacunas invisíveis um passo de cada vez. Dizem que sou a escolha certa. Junte-se à diversão agora e você não se arrependerá!"
1001522,"Olá, aqui é o Brother Moon, seu guia para a grandeza dos jogos na comunidade. Embora eu possa ser um procrastinador (comida é minha prioridade!), eu me dedico a trazer o melhor para você. Escrever guias é minha maneira de ajudar você. Sou especialista em tutoriais de gatilho e sou sua referência quando você precisa de respostas. Quando descubro algo intrigante ou exclusivo sobre gatilhos, escrevo e compartilho com todos vocês. No futuro, continuarei fornecendo conteúdo ainda melhor para aprimorar nossa comunidade de jogos. Se for votar, lembre-se de votar no Brother Moon!"
1001523,"Olá, pessoal! Eu sou Joyce, uma ávida aventureira no Mini Mundo. Coloquei os pés nesta terra em 28 de maio de 2016, e tem sido uma jornada cheia de risos, lágrimas e inúmeras descobertas. O Mini World original era como uma ilha infinita e inexplorada, esperando que os aventureiros a explorassem. Em 2020, graças ao Developer Center, encontrei o aplicativo Mini World Box, que abriu um mundo totalmente novo de conhecimento sobre o Mini para mim. De arte de fã a escritor mestre e brainstorming, decidi criar raízes e criar meu próprio canto aqui. Com esforço contínuo, consegui o que sou hoje! Seu voto significa muito para mim e, juntos, podemos espalhar a alegria para mais jogadores!"
1001524,"Olá a todos! Sou um criador de conteúdo na comunidade, trabalhando em vários aspectos, como análises de mapas, guias de jogos, mini entrevistas e respondendo a perguntas como parte do Think Tank. Eu me dedico a me destacar em todas as áreas porque amo a comunidade. Minhas habilidades de análise de mapas se destacam e espero descobrir mapas mais brilhantes por meio de minhas palavras, contribuindo para o crescimento da comunidade criativa. Talvez eu seja relativamente novo na comunidade e talvez você não me conheça bem, mas tudo bem. Basta explorar minhas publicações e deixar um comentário - eu responderei com certeza! Vote em mim e faça meu dia!"
1001525,"Olá a todos, eu sou MuShi, uma organizadora comunitária e uma contadora de histórias de mapas. É um prazer compartilhar minha história com todos vocês. Sou um criador de mapas e um desenvolvedor apaixonado por música, construção e vários modos. Quando mergulhei pela primeira vez no mundo da criação de mapas baseados em histórias, eu não tinha a menor ideia. Graças à orientação de minhas queridas amigas, Candy e Joyce, encontrei meu caminho para esse reino da narrativa. Ao mergulhar no mundo da restauração de histórias, comecei a entender os desafios enfrentados por Candy. E, com seu apoio paciente, fui aprendendo aos poucos. Quero expressar meus sinceros agradecimentos à Candy por sua assistência inabalável. Juntos, nosso objetivo é alcançar novos patamares!"
1001526,"Olá, eu sou SouthTan, um criador de orientações e colaborador do guia Creative World. Também estou desenvolvendo talentos na comunidade. Se você já se candidatou para se tornar um criador de conteúdo verificado, é provável que já tenhamos nos cruzado! De abril de 2020 até agora, tem sido uma jornada louca de altos e baixos, mas também cultivamos criadores de alto nível ao longo do caminho. Não se trata apenas de orientação; é uma jornada de crescimento e descoberta mútuos! Dê seu voto e muito obrigado!"
1001527,"Seu fã criador aqui! Se a minha arte lhe agrada, vote em mim para ganhar!"
1001528,"Olá, pessoal! Sou um criador de conteúdo da comunidade, especializado em criar histórias cativantes e fornecer guias. Adoro compartilhar conhecimento e tecer narrativas intrigantes para melhorar a experiência de jogo de outros jogadores. É comum me encontrar na seção de comentários dessas histórias bem escritas e de orientações brilhantes. Em um mundo de jogos repleto de avatares visualmente atraentes, eu o convido a explorar as histórias cativantes que estão abaixo da superfície!"
1001529,"Meu nome é Artisan Fish, um dedicado criador de conteúdo verificado. Minha paixão é criar e desenhar. Dê seu voto se quiser ver mais de meus trabalhos!"
1001530,"Minha experiência está em mapas meticulosamente elaborados. Em 28 de fevereiro de 2020, ganhei o título de criador de conteúdo verificado. Desde então, tenho fornecido constantemente aos jogadores análises de mapas e orientações de alto nível. Também tive o privilégio de contribuir para o desenvolvimento do guia oficial. Obrigado por seu apoio. Sempre me lembrarei do motivo pelo qual comecei!"
1001531,"Sem perceber, faço parte desta comunidade há cerca de três anos. Percorri um longo caminho até chegar onde estou agora e sou grato pelo apoio de todos os meus colegas gamers. Para todos vocês, entusiastas da arte, continuem com o bom trabalho! E eu me comprometo a criar cada peça com cuidado, esforçando-me para oferecer a vocês uma arte ainda melhor!"
1001532,"Olá, eu sou QiYuan, um artista verificado. Foi o Mini World que despertou meu interesse em desenhar. Desde que eu esteja me divertindo e tenha seu apoio, isso é tudo o que importa. Mas seu voto ainda fará meu dia feliz!"
1001533,"Você pode me chamar de Heart, um criador de conteúdo verificado no mundo da criação de arte para fãs. Nos últimos anos, produzi mais de duzentas peças para o Mini World. Entre esses trabalhos, muitos ganharam prêmios em várias competições, incluindo excelência, criatividade, terceiro lugar, segundo lugar e até mesmo primeiro lugar. Também participei do Festival de Criação várias vezes, obtendo resultados notáveis. Daqui para frente, continuarei a me esforçar para obter resultados ainda melhores no próximo Festival de Criação. Obrigado a todos vocês pelo apoio!"
1001534,"Em 2020, servi como membro do comitê disciplinar, conduzindo inspeções de mapas da Oficina para ajudar a combater má conduta. Como criador de conteúdo verificado, compartilhei minha experiência sem hesitação. Enquanto aperfeiçoava minhas habilidades, também criei várias peças para eventos. Também ocupei o cargo de crítico de estúdio e contribuí para a comunidade como inspetor sênior, combatendo ativamente tentativas de fraude. Fui promovido a Inspetor Sênior Nível Três e recebi reconhecimento por contribuições excepcionais. Em 2021, fui convidado para fazer parte dos Shining Stars e participei de entrevistas oficiais online do Mini World. Atualmente, sirvo como líder da equipe disciplinar, orientando os membros da equipe e supervisionando o projeto inaugural de inspeção da galáxia, focado em aprimorar a comunidade de desenvolvedores."
1001535,"Olá a todos, sou a Fishy, uma garota animada conhecida como Lil' Fish pelos meus amigos. Conheci o Mini World em 2019 e aquela primeira vez me deixou cheia de curiosidade. Avançando para 2021, descobri a comunidade e decidi me tornar uma criadora de conteúdo, focando em miniaturas e avaliações. Criar conteúdo muitas vezes envolve muita reflexão, mas estou comprometida em trazer o melhor para todos vocês jogadores. Continuarei me esforçando para criar o melhor conteúdo para a comunidade! Um grande agradecimento a todos que me apoiaram e encorajaram ao longo do caminho. Se você ainda não me conhece, lembre-se do meu ID: Fishy!"
1001536,"Olá, gamers do reino! Saudações a todos! Sou Sugar, e é uma verdadeira honra ser uma indicada (primeira vez e me sentindo lisonjeada, para ser sincera). Minha paixão é pintar, e meu sonho é me tornar uma artista completa. Continuarei trabalhando com dedicação para criar mais fanarts no futuro e tornar o Mini World um lugar melhor para todos! É um privilégio se você gosta do que faço, então vamos dar o nosso melhor juntos!"
1001537,"Sou Yumi, membro dedicado da comunidade. Comecei minha jornada no Mini World em 2017 e descobri a Mini Comunidade em 2019. Tudo começou quando quis participar das Histórias com Prêmios. Mal sabia eu que marcaria o início da minha aventura criativa. De maio a dezembro de 2021, escrevi quase 170 posts, conquistando inúmeras visualizações, curtidas e comentários. Não gosto de me gabar, mas é uma grande conquista. Continuarei me esforçando para retribuir à comunidade!"
1001538,"Olá, pessoal! Sou a Jelly, sua tagarela comum que também é um pouco obcecada por coisas aleatórias. Sou um membro orgulhoso da Candy Crew. Sim, sou eu! Me dê seu voto, e faça isso rápido! Apenas vote em mim! Você não vai se arrepender! Votar em mim é a escolha certa, confie em mim!"
1001539,"Olá, pessoal! Sou Jinna, uma garota peculiar conhecida como Pomelo entre meus amigos na Sharing Community (o mistério do apelido permanece). Amo ler, ouvir música e fazer bullet journaling, só para citar alguns. Quando descobri esta comunidade, foram os papéis misteriosos e as recompensas atraentes que me fisgaram. Então, arregacei as mangas, trabalhei incansavelmente e postei vários tópicos de compartilhamento de mapas. Eventualmente, ganhei o apreço do Mecha Meow e me tornei uma gerente na comunidade, guiando os recém-chegados, mantendo a harmonia dentro do grupo e apresentando constantemente diversas criações de mapas. Meu objetivo é ajudar a comunidade Mini World a prosperar!"
1001540,"Olá, gamers do reino! Olá a todos! Faço parte da equipe de gerenciamento no Grupo de Comunidade de Compartilhamento 1. Amo cumprimentar todos com um sorriso e compartilhar minha alegria com o mundo. Meus interesses são bem diversos, indo de viagens pelo mundo a música, pintura e vários esportes. É difícil acreditar que quase um ano se passou desde que me juntei à família da Comunidade de Compartilhamento. Comecei como novata, mas cresci e me tornei líder de equipe. Estou emocionada e honrada que a Comunidade de Compartilhamento me proporcionou essa oportunidade. Nos próximos dias, estou comprometida em criar mapas de primeira linha, contribuindo humildemente para a prosperidade da comunidade!"
1001541,"Olá a todos! Sou o elegante e encantador HunterFox. Sou um gamer dedicado, especializado em jogos de sandbox e ação. Com quatro anos de Mini World na bagagem, me destaco em liderança organizacional, assumindo responsabilidades e fazendo as coisas acontecerem. Já servi em várias organizações oficiais do Mini World, liderando diversos eventos. Valorizo o feedback dos jogadores e me esforço para manter uma imagem positiva no coração de cada gamer. Onde houver ação, onde houver conversas sobre Mini World, estarei lá. Junte-se a mim nesta aventura, espalhe suas asas dos sonhos e vamos explorar o Mini World juntos!"
1001542,"Oi, sou Milk e tenho uma confissão a fazer: sou uma procrastinadora crônica quando se trata de postar minha arte ( ????`). É surpreendente, até mesmo para mim, que eu tenha chegado até aqui. Amo brincar com meu gato (mesmo que muitas vezes acabe arranhada), jogar jogos rítmicos e criar arte. Posso ser um pouco tímida, geralmente me abrindo apenas para aqueles com quem estou familiarizada. Mas estou determinada a me tornar mais sociável e extrovertida!"
1001543,"Gostaria de expressar minha sincera gratidão por ser convidado como candidato a Estrela da Comunidade. Entrei na Comunidade de Compartilhamento do Mini World como criador de conteúdo desde o seu início. Eventualmente, fui nomeado como líder e, juntamente com a equipe oficial, criamos sistemas e tutoriais para facilitar a chegada dos novatos. A comunidade floresceu com culturas diversas e conteúdo rico. Sou cativado pela criatividade ilimitada do Mini World. E meu objetivo é fazer minha parte e fazer nossa comunidade brilhar ainda mais."
1001544,"Ei, gamers! Me conhecem pelo nome de Pomelo, e sou seu guru de guias no Mini World. Mas no fundo, sou apenas um jogador como você. No meu tempo livre, sou apaixonado por arte e desenho. É realmente uma honra ser nomeado como Estrela da Comunidade do Ano. Deixe-me compartilhar minha jornada, de um total novato ao criador de conteúdo verificado que sou hoje! Tudo começou em 5 de junho de 2020, quando mergulhei no Mini World graças à recomendação de um amigo. No início, eu estava perdido, mas depois descobri o Mini Box, e foi aí que descobri o cobiçado crachá V. Guiado por um amigo, embarquei no caminho para me tornar um criador de conteúdo verificado. Através de contínuos experimentos e aprendendo a criar artigos, finalmente me tornei estagiário no final de 2020. E depois de um esforço dedicado, em 1 de março de 2021, oficialmente me tornei um criador de conteúdo verificado. Esta é a história da minha jornada para me tornar quem sou hoje. Gamers, não hesitem em se juntar à diversão! A todos os estagiários no caminho para o crachá V, que vocês cheguem lá em breve! E para aqueles que aspiram a se tornar criadores, continuem com o excelente trabalho! Vocês conseguem!"
1001545,"Olá a todos! Sou Nono, uma inspetora sênior na comunidade Mini World. Também desempenho papéis como jornalista, criadora de guias e até lidero uma equipe no think tank da comunidade de desenvolvedores! Sempre quis contribuir para a comunidade. Sou uma gamer responsável e um pouco bobinha, e as pessoas me deram vários apelidos como NonoPig e Nono Gordinha. Minha paixão é pelo desenho, e nunca desisti disso. Entrei no Mini World em janeiro de 2018 e em junho do mesmo ano, descobri o Mini Box. De ser uma completa novata ao ponto onde estou agora, há uma tapeçaria de histórias para compartilhar. Mas, antes de tudo, quero expressar minha gratidão ao Mini World e a todos os amigos que me apoiaram durante todo o caminho. Um agradecimento especial à Candy, por seu cuidado e orientação!"
1001546,"Sou um escritor verificado na comunidade, também atuando como jornalista. Tenho uma paixão profunda por escrever, e fazer parte desta comunidade não só me apresentou a muitos amigos, mas também aprimorou minhas habilidades de escrita. Até tive a chance de descobrir inúmeras histórias por trás das cenas. O mais importante é que recebo informações em primeira mão sobre o Mini World. Adoro a sensação de compartilhar felicidade e continuarei dando o meu melhor!"
1001547,"Sou um entusiasta verificado em modelagem de argila, especializado na criação de personagens do Mini World. Se você me perguntar qual criação é a minha favorita, a resposta é simples: amo todas elas! Espero criar mais obras de alta qualidade para a comunidade em 2021!"
1001548,"E aí, pessoal! Me chamam de Rainbloom, e é uma surpresa agradável me encontrar entre os candidatos! Este ano, tive a sorte de entrar nas fileiras da equipe artística da comunidade como criadora de conteúdo verificada. A arte é uma jornada em constante evolução, e durante o último ano, tive o privilégio de cruzar caminhos com muitos artistas habilidosos verificados. Espero progredir juntamente com todos vocês e contribuir para a comunidade. E quanto ao meu hobby... Adivinhe qual é?"
1001549,"Saudações a todos! Sou YunChen, uma criadora de conteúdo verificada há um ano e meio. O tempo realmente voa, e ganhei muito dentro desta comunidade. Amo discutir sobre escrita e compartilhar as alegrias da vida com todos vocês. Esta é uma organização cheia de amor. Esta é uma comunidade cheia de paixão. Embora meu trabalho possa ter suas falhas, espero que aqueles que o apreciam continuem a fazê-lo! Continuarei me esforçando para trazer obras ainda melhores!"
1001550,"Sou um rosto novo por aqui e não vou aborrecê-los com os desafios da minha jornada. Meu passatempo favorito é criar guias para várias cenas em miniatura. Realmente me divirto trazendo itens do mundo real para o Mini World. Espero que todos gostem das minhas obras, e continuarei explorando novas avenidas de criatividade no futuro!"
1001551,Seleção Anual
1001552,A Seleção Anual acabou. Reentre para verificar os rankings finais
1001553,Toque muito rápido. Resgate novamente em @1s
1001554,Toque muito rápido. Vote novamente em @1s
1001555,Falha ao carregar o evento. Tente novamente mais tarde
1001556,Herói de Armadura
1001557,Festa na Neve
1001600,Reserva
1006001,"Parabéns pela atualização!
Você recebeu as recompensas exclusivas do Jogador Eletrizante Nv.@1"
1006002,@1d restante
1006003,Jogador Eletrizante Nv.@1
1006004,Jogador Eletrizante Nv.@1
1006005,"Faça login por mais @1 dias
 neste mês para se tornar um Jogador Eletrizante Nv.@2 no próximo mês"
1006006,Parabéns por obter as recompensas exclusivas do Jogador Eletrizante Nv.@1
1006007,Alcançado
1006008,Os requisitos de [@ Level 1 High Energy Player] foram atendidos e você pode atualizar após @ 2 dias
1006101,Convide novos usuários para ganhar skin permanente
1006102,Convites Cumulativos: [color=#EF8012]@1[/color]
1006103,Hora do Evento: [color=#EF8012]@1-@2[/color]
1006104,O autor do convite receberá recompensas somente depois que o novo jogador convidado jogar um mapa público por 3 minutos
1006105,Convidar @1 Novos Jogadores
1006106,Convidar @1 Mais Novos Jogadores
1006201,Ir para Obter
1006301,#c060606 [Um amigo enviou uma mensagem para Pat. Atualize para a versão mais recente para dar uma olhada.]#n
1006302,%s deu um tapinha em %s
1006303,Eu
1006304,Não pode dar um tapinha no capitão
1010001,Os parâmetros de modulação de voz não estão configurados
1010002,Os parâmetros de modulação de voz estão configurados incorretamente
1010003,"Erro de modulação de voz, ret = @1"
1010004,Original
1010005,Agente Laura
1010006,Nini
1010007,Capitão Tom
1010008,Kaka
1010009,Criança Selvagem
1010010,Cindy
1010050,Você enviou uma apelação e a equipe irá analisá-la dentro de 1 a 3 dias.
1010051,Digite o motivo da apelação com no mínimo 10 caracteres
1010052,Verificar Regras de Revisão
1100001,Recompensas Exclusivas
1100002,Recomendações
1100003,Jogar
1100004,Criar novo mundo juntos
1100005,Salão
1100006,Modo Online Multijogador
1100007,Mini Galeria
1100008,Recursos
1100009,Mini Loja
1100010,Bônus
1100011,Associação
1100012,Passe de Temporada
1100013,Fruta
1100014,Comunidade
1100015,Jardim
1100016,Amigos
1100017,Seu amigo está jogando
1100018,Você tem @1 novas mensagens
1100019,Você tem @1 novos pedidos
1100020,Eventos
1100021,Enviar Skin Personalizado
1100022,Conjunto Grátis
1100023,Jogou d atrás
1100024,Jogou h atrás
1100025,Jogou m atrás
1100026,Acabei de jogar
1100027,Operação bem-sucedida. Obrigado por seus comentários. Isso reduzirá o conteúdo semelhante
1100028,Operação bem-sucedida. Obrigado por seu feedback
1100029,Função desativada
1100030,Adicione amigos para jogarem juntos
1110001,"Caro Aventureiro,"
1110002,Iniciar
1110003,Bem-vindo à nova versão do Mini World! Vamos começar com nossa exploração juntos!
1110004,"Aqui, você encontrará as ferramentas para construir seu mundo e liberar suas habilidades criativas de criação de jogos."
1110005,Está ansioso para começar um jogo? Muitos jogos que você vai adorar o aguardam! Experimente agora!
1110006,"Este é o centro dos criadores! Temos guias especializados para levá-lo do zero a herói, além de um tesouro de materiais para você se aprofundar!"
1110007,"Skins legais, fragmentos de gachapon, pacotes da sorte... O que você quiser! E há bônus esperando para serem resgatados!"
1110008,"Fique atualizado com as últimas notícias! De anúncios oficiais a dicas de versões futuras, recompensas misteriosas e momentos de amizade - está tudo aqui!"
1110009,O recurso [Jardim] foi transferido para este local! Não se perca em seu caminho de volta para casa!
1110010,Pular
1110100,Seu aniversário é em [color=#ffed21]@1/@2[/color]. A festa ainda não começou!
1110101,Contagem rRgressiva para o Aniversário:
1110102,dia
1110103,"Preencha sua data de nascimento para participar da festa de aniversário! Participe do evento para obter skins sazonais permanentes! Você não só receberá presentes de aniversário exclusivos, mas também poderá comemorar com amigos. Diz-se que as recompensas pelos aniversários ficam mais ricas a cada ano! Junte-se a nós. Selecione a data de nascimento correta! Porque cada presente de aniversário é único!"
1110104,Estou festejando no Mini World. Venha se juntar a mim!
1110105,"Comemore seu aniversário, compartilhe um bolo e ganhe skins por tempo limitado enquanto se diverte com seus amigos!"
1110106,A festa de aniversário do Mini World está aqui! Obtenha uma moldura de avatar grátis exclusiva para o aniversário e coloque seu skin de aniversário!
1110107,A festa de aniversário do Mini World está aqui! Obtenha uma moldura de avatar grátis exclusiva para o aniversário e coloque seu skin de aniversário!
1110108,Somente usuários de celular podem definir lembretes!
1110109,Sua operação é muito frequente. Tente novamente mais tarde.
1110110,As permissões de gravação do calendário estão desativadas. Você gostaria de ativá-las?
1110500,Privilégio
1112000,Gerenciamento de Senhas
1112001,Validação de Segurança
1112002,"Antes de alterar sua senha, selecione um telefone/e-mail vinculado para verificação de segurança."
1112003,%s Verificação
1112004,Você está usando um %s vinculado e verificado para alterar sua senha.
1112005,Digite o código de verificação %s.
1112006,Digite o código de verificação de email.
1112007,Está tendo problemas para verificar? Tente
1112008,Recurso de Conta
1112009,Definir a senha para @1: @2
1112010,Defina a senha requerida por pergunta do UID %s. A senha requerida por pergunta e a senha podem ser usadas para o login.
1112011,Dicas:
1112012,"1. Você pode usar seu UID e senha para fazer login em outros dispositivos (amigos, token e itens serão mantidos, mas os salvamentos serão mantidos somente após o compartilhamento)"
1112013,A senha deve ter entre @1 e @2 caracteres
1112014,A senha deve ter pelo menos @1 caracteres
1112015,"Entre @1 e @2 caracteres e inclua uma mistura de letras, números e símbolos (pelo menos dois tipos)"
1112016,Forneça uma resposta com um mínimo de @1 caracteres
1112017,Responder
1112018,Por favor digite a senha acima novamente
1112019,Definir uma senha de pergunta de segurança
1112020,Sua conta corrente não está vinculada a um número de celular. Vincule um antes de continuar
1112021,"Sua conta atual não está vinculada a um endereço de email. Primeiro, vincule um endereço de email"
1112022,Selecione o método para recuperar
1112023,Recuperação de %s
1112024,Digite o %s vinculado à conta a ser recuperada
1112025,Ligue seu celular ou email para recuperar sua conta e senha.
1112026,Cancelação do UID
1112027,"Uma vez cancelado, seu UID não poderá mais ser conectado, e todos os dados da sua conta, incluindo itens, token, mapas, recursos e outros conteúdos, serão excluídos permanentemente"
1112028,Realizaremos a seguinte verificação para garantir a segurança de sua conta e de seus ativos antes do cancelamento:
1112029,Leia atentamente o [color=#76b04a]Contrato de Cancelamento de UID[/color] antes de continuar
1112030,Mais opções de login
1112031,Digite a resposta
1112032,"A senha deve incluir pelo menos dois dos seguintes itens: letras, números, símbolos (por exemplo, a, 2, ?)"
1112033,Crie uma pergunta de segurança
1112034,"Para garantir a segurança de sua conta, vincule um número de celular ou email antes de alterar sua senha"
1112035,Vincular Agora
1112036,Mais Tarde
1112037,%s Vinculando
1112038,%s Vinculando novamente
1112039,Você já vinculou um número de celular
1112040,Você já vinculou um endereço de email
1112041,"A senha não pode ter todos os mesmos dígitos, letras ou símbolos"
1112042,"A desvinculação de %s requer a verificação dos %s vinculados. Insira o código de verificação para desvincular e, em seguida, você poderá vincular novamente %s"
1112043,A nova vinculação de %s requer a verificação do %s original. Digite o código de verificação para confirmar sua identidade
1112044,%s Desvinculando
1112045,Digite o %s para vincular
1112046,Digite os %s para vincular novamente
1112047,Senhas não podem ser números ou letras consecutivos
1112048,Insira o UID
1112049,Recuperação bem-sucedida de %s
1112050,Vinculação bem-sucedida de %s
1112051,Nova vinculação bem-sucedida de %s
1112052,Redefinir Senha
1112053,Recuperamos com sucesso @1: @2 para você. Defina uma nova senha para garantir a segurança de sua conta
1112054,Senha:
1112055,Pergunta de Segurança:
1112056,Resposta:
1112057,Seu UID não corre o risco de ser roubado ou banido
